0,1,2,3
0.0,0.0,27.605984,97.72784
0.0,0.0,90.2359,191.52667
0.0,0.0,0.0,139.96104
0.0,0.0,236.48224,0.0
0.0,0.0,156.29788,0.0
0.0,0.0,100.372314,0.0
0.0,0.0,80.38186,0.0
0.0,0.0,62.72743,0.0
0.0,0.0,53.508408,0.0
0.0,0.0,59.252815,0.0
0.0,0.0,72.24143,0.0
0.0,0.0,87.627106,0.0
0.0,0.0,97.22367,0.0
0.0,0.0,102.033485,0.0
0.0,0.0,103.768585,0.0
0.0,0.0,95.69357,0.0
0.0,0.0,73.69704,0.0
0.0,0.0,26.299047,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,217.73827
0.0,0.0,0.0,181.98804
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,205.04176,0.0
0.0,0.0,163.5358,0.0
0.0,0.0,156.1441,0.0
0.0,0.0,137.28264,0.0
0.0,0.0,121.83973,0.0
0.0,0.0,108.52368,0.0
0.0,0.0,99.86157,0.0
0.0,0.0,97.99125,72.48307
0.0,0.0,0.0,163.59708
0.0,0.0,0.0,194.29073
0.0,0.0,139.17998,0.0
0.0,0.0,197.67006,0.0
0.0,0.0,127.779976,0.0
0.0,0.0,110.51759,0.0
0.0,0.0,85.00125,0.0
0.0,0.0,45.819397,75.82681
0.0,0.0,6.3776417,70.26954
0.0,0.0,0.0,192.69102
0.0,0.0,0.0,119.67966
0.0,0.0,0.0,0.0
0.0,0.0,91.11943,0.0
0.0,0.0,88.23332,0.0
0.0,0.0,102.385284,0.0
0.0,0.0,116.76564,0.0
0.0,0.0,118.83148,0.0
0.0,0.0,121.621666,0.0
0.0,0.0,118.01927,0.0
0.0,0.0,111.816154,0.0
0.0,0.0,101.00432,0.0
0.0,0.0,97.12533,0.0
0.0,0.0,83.21733,0.0
0.0,0.0,33.793804,0.0
0.0,0.0,0.0,201.11745
0.0,0.0,0.0,114.85256
0.0,0.0,270.59094,0.0
0.0,0.0,153.53523,0.0
0.0,0.0,131.79373,0.0
0.0,0.0,159.1231,0.0
0.0,0.0,118.97755,0.0
0.0,0.0,100.96423,0.0
0.0,0.0,64.423004,0.0
0.0,0.0,0.0,160.28334
0.0,0.0,0.0,143.39069
0.0,0.0,0.0,0.0
0.0,0.0,112.68326,0.0
0.0,0.0,126.83911,0.0
0.0,0.0,101.77431,0.0
0.0,0.0,104.09457,0.0
0.0,0.0,103.86207,0.0
0.0,0.0,105.18801,0.0
0.0,0.0,103.19102,54.609444
0.0,0.0,105.91725,52.42386
0.0,0.0,105.21641,63.540333
0.0,0.0,106.49363,78.596275
0.0,0.0,74.49811,115.486755
0.0,0.0,0.0,228.00476
0.0,0.0,0.0,128.8526
0.0,0.0,192.3291,0.0
0.0,0.0,107.906044,0.0
0.0,0.0,94.277725,0.0
0.0,0.0,87.80203,0.0
