dof_vel_left_thigh
2.8435535430908203
0.034736037254333496
1.720133662223816
3.5872387886047363
4.900203227996826
5.838809013366699
6.761894702911377
6.7930908203125
6.728946685791016
6.631013870239258
6.341177463531494
5.9364705085754395
5.52281379699707
4.917481422424316
2.5761263370513916
-3.6978585720062256
-16.80899429321289
-10.88623332977295
3.777008056640625
3.4722628593444824
3.562260627746582
3.9065818786621094
4.808385848999023
6.024556636810303
6.797227382659912
6.828144550323486
6.44943904876709
5.966243743896484
5.5059709548950195
4.946237087249756
4.022246837615967
2.276090145111084
-3.877474308013916
-19.818359375
1.8404779434204102
-0.27330243587493896
0.21124839782714844
1.1663622856140137
2.4091439247131348
3.893688440322876
4.703876495361328
0.6813349723815918
-17.32930564880371
-10.509150505065918
11.426183700561523
9.123746871948242
8.765970230102539
7.753425121307373
7.356203556060791
7.435256004333496
7.653498649597168
7.775845050811768
7.677553176879883
7.364989280700684
6.796158790588379
5.763630390167236
1.7001186609268188
-11.83647632598877
-22.969629287719727
7.479513645172119
6.756399154663086
4.796838760375977
5.584062099456787
6.602879524230957
7.6273698806762695
8.10667896270752
7.569782257080078
7.328610420227051
6.857065677642822
6.289843559265137
4.717227458953857
1.3429077863693237
-8.174707412719727
-19.873817443847656
-6.5215373039245605
-7.56589937210083
-4.0627288818359375
-1.3712539672851562
5.110044479370117
1.9060527086257935
-12.958587646484375
-12.484783172607422
3.6922171115875244
13.222311019897461
10.440893173217773
9.172078132629395
6.283914566040039
3.47961688041687
-8.64108657836914
-19.97195816040039
-6.020453453063965
17.186138153076172
18.325599670410156
14.942190170288086
12.873676300048828
10.962481498718262
9.782808303833008
8.03758716583252
-5.496766090393066
-22.845380783081055
3.4475326538085938
1.8481844663619995
0.7873232364654541
0.6719495058059692
0.6262047290802002
5.282691478729248
5.305964946746826
6.543735980987549
12.201346397399902
0.35374823212623596
-7.774118900299072
-6.890911102294922
-3.3665049076080322
-2.233762741088867
-5.199179649353027
-6.5629682540893555
-2.371645450592041
17.6564998626709
18.641408920288086
1.6989338397979736
-7.034388065338135
-6.253688335418701
-0.042566537857055664
-1.3147072792053223
-2.8160524368286133
-3.770199775695801
-4.138053894042969
-3.496124267578125
5.879162788391113
9.334153175354004
6.268013000488281
2.9511938095092773
1.3501566648483276
1.2656687498092651
1.5722495317459106
1.1914974451065063
5.502327919006348
2.446779251098633
-10.970677375793457
-17.75579261779785
0.5498995780944824
-0.6961636543273926
0.7630404233932495
1.491153359413147
2.228332996368408
3.8575754165649414
5.561922550201416
6.715019702911377
6.459532737731934
6.100720405578613
5.138230323791504
4.541804313659668
3.749197244644165
2.320913553237915
-0.02399936318397522
-6.08942985534668
-20.075387954711914
-9.59190845489502
5.177649974822998
10.54492473602295
10.089916229248047
9.330358505249023
7.563663482666016
6.42142391204834
5.814183712005615
5.901708602905273
5.401600360870361
1.5060044527053833
-18.11334991455078
-10.782496452331543
5.348115921020508
2.030850887298584
4.585790634155273
4.930614948272705
5.3472747802734375
5.5693254470825195
5.821896076202393
6.044524669647217
6.180401802062988
6.2467732429504395
6.205574989318848
5.871625900268555
4.108698844909668
-3.0411672592163086
-20.459640502929688
7.403033256530762
2.852107524871826
3.352426052093506
3.0952155590057373
3.161008834838867
3.7520241737365723
4.774514198303223
5.605833053588867
5.944941520690918
5.842761039733887
5.595800399780273
5.270271301269531
4.847758769989014
4.258082866668701
3.561762571334839
2.905252695083618
1.8948544263839722
-0.017583653330802917
-7.815838813781738
-24.236602783203125
4.051448822021484
2.469334125518799
4.299921035766602
6.068931579589844
7.246745586395264
8.05671501159668
8.658754348754883
8.784646987915039
6.524208068847656
-1.3830931186676025
-17.26041603088379
8.012681007385254
6.136387825012207
5.8162126541137695
5.584107398986816
5.89633846282959
6.581516742706299
6.633542537689209
6.529815673828125
6.010880947113037
5.933375358581543
5.0740180015563965
3.154927968978882
0.3907466232776642
-6.223236560821533
-14.039152145385742
-24.11359214782715
-1.967052936553955
-1.0610837936401367
1.9621202945709229
3.618140697479248
5.068323612213135
6.791812419891357
6.548918724060059
-1.5387401580810547
-15.292362213134766
-6.636223316192627
14.258681297302246
11.981734275817871
10.135796546936035
9.386421203613281
8.835620880126953
9.342438697814941
9.314557075500488
7.89306640625
4.198486804962158
-17.582429885864258
-16.895475387573242
5.6890974044799805
2.4126405715942383
2.7567806243896484
3.6344494819641113
4.347650527954102
5.337246417999268
6.211552619934082
6.619493007659912
6.714206695556641
6.681971549987793
6.325383186340332
5.933199405670166
5.374334812164307
3.5343611240386963
-2.6675338745117188
-18.534900665283203
-4.431589126586914
1.38417387008667
0.7175483703613281
1.677996277809143
2.4981529712677
3.52677583694458
4.753047466278076
5.43429708480835
5.122093677520752
4.3697309494018555
3.5749921798706055
2.4867022037506104
0.8306504487991333
-4.206887722015381
-17.682619094848633
-9.469215393066406
5.5509796142578125
3.5863142013549805
6.362646579742432
7.903165340423584
8.389677047729492
8.221643447875977
7.903697967529297
7.693045139312744
5.1887526512146
-11.009119987487793
-23.3405704498291
5.724460124969482
4.16671895980835
4.607713222503662
6.383118629455566
5.828969478607178
6.004992961883545
3.671351671218872
0.8405075073242188
-3.356139898300171
-3.017655849456787
-1.442957878112793
5.686042308807373
11.30821704864502
5.990141868591309
-0.7725997567176819
-4.174932956695557
-3.0883445739746094
-1.1960244178771973
0.7664644718170166
1.8657821416854858
