dof_torque_right_hip
-4.948398590087891
-5.382041931152344
-4.280457019805908
-2.5090062618255615
-1.0278642177581787
0.21599066257476807
1.2307088375091553
1.6663469076156616
1.7616209983825684
1.7224678993225098
1.55198335647583
1.1604219675064087
0.4677650034427643
-0.5678436756134033
-0.39011526107788086
0.2355799674987793
3.8305046558380127
5.169566631317139
-0.038008034229278564
-2.6748595237731934
-2.9690988063812256
-2.6300415992736816
-1.933834195137024
-1.0773099660873413
-0.16422045230865479
0.666153073310852
1.3561444282531738
0.6291431188583374
1.3225696086883545
1.4904654026031494
6.051774978637695
7.652525424957275
-1.8844804763793945
-4.5918731689453125
-4.605725288391113
-3.7432854175567627
-2.4754135608673096
-0.8484649658203125
0.7814877033233643
2.1584243774414062
3.014986515045166
3.147944450378418
2.5115041732788086
1.8729853630065918
0.19547784328460693
0.8558611869812012
4.994024276733398
6.954872131347656
0.7823429107666016
-4.536642074584961
-4.662795066833496
-3.949352264404297
-2.891845703125
-1.7536816596984863
-0.7863813638687134
0.022794652730226517
0.6594945192337036
1.1185194253921509
1.4622193574905396
1.7313181161880493
1.8540961742401123
1.6416040658950806
0.8589087724685669
1.2698328495025635
2.0760080814361572
5.033299446105957
5.78048849105835
-1.6660261154174805
-4.025260925292969
-4.2645158767700195
-3.6898298263549805
-2.7253403663635254
-1.3899576663970947
0.09191480278968811
1.3624062538146973
2.221701145172119
2.100908041000366
1.3543038368225098
2.227301597595215
5.436953544616699
8.641157150268555
-0.013079404830932617
-4.9860429763793945
-5.5930280685424805
-4.957627296447754
-3.6854264736175537
-1.9483563899993896
0.1369701623916626
1.4994373321533203
-1.3818215131759644
4.399190425872803
9.972962379455566
1.1789932250976562
-2.2642018795013428
0.3089306354522705
-1.161729335784912
-1.7005829811096191
-1.5356860160827637
-1.266764521598816
-1.1213655471801758
-0.9373621940612793
0.441265344619751
0.8971855640411377
3.828254222869873
3.6082522869110107
7.8001275062561035
8.22990894317627
-0.8582668304443359
-6.2331156730651855
-2.260479688644409
1.4298176765441895
3.80902099609375
5.595848560333252
4.210380554199219
0.538367748260498
-3.0257139205932617
-4.602426052093506
-4.738492965698242
-0.11287641525268555
0.6315993070602417
1.8865301609039307
1.7690491676330566
0.9003511667251587
0.5250899195671082
0.3351198434829712
-0.017216283828020096
-0.49596208333969116
2.2455127239227295
7.777292728424072
7.952655792236328
1.2484575510025024
-4.904891014099121
-5.921095848083496
-2.5811524391174316
1.5501911640167236
-0.4071274995803833
-4.177065849304199
-4.151446342468262
3.5948739051818848
5.275940418243408
1.3279364109039307
3.521183729171753
3.8104684352874756
2.7843101024627686
1.2370543479919434
0.2764241695404053
-0.21284282207489014
-0.8746920824050903
-0.8645259141921997
-0.5815867185592651
-1.429091453552246
-1.0856879949569702
4.585869312286377
5.123893737792969
-0.011026740074157715
-1.3970816135406494
-1.9484540224075317
-2.0480659008026123
-1.8871244192123413
-1.413722276687622
-0.5471084117889404
0.4606850743293762
1.469863772392273
3.047306537628174
3.5982251167297363
3.2198004722595215
2.74485182762146
1.8757410049438477
4.517667293548584
5.667642593383789
