dof_pos_target_left_calf
0.04999318718910217
0.03570590913295746
0.03809018433094025
0.055766090750694275
0.07418316602706909
0.0809619277715683
0.0858277678489685
0.10268045216798782
0.1396261751651764
0.18942108750343323
0.24540452659130096
0.2985832691192627
0.3371638059616089
0.3310781717300415
0.2196068912744522
-0.578557550907135
-0.5386267304420471
0.20705462992191315
0.21961729228496552
0.16321225464344025
0.13500750064849854
0.09696441888809204
0.062418922781944275
0.03465498983860016
0.011259427294135094
-0.004881450906395912
-0.010059269145131111
-0.02479230798780918
-0.18437205255031586
-0.6965293884277344
-0.3951071798801422
0.13116104900836945
0.06811748445034027
0.01960986666381359
-0.00854186899960041
-0.03684510290622711
-0.05818001925945282
-0.07734102010726929
-0.09392385929822922
-0.09193512797355652
-0.05868355929851532
-0.0032104570418596268
0.053077582269907
0.06846746802330017
-0.008066451177001
-0.4145679771900177
-0.7454520463943481
0.03373903036117554
0.1920255571603775
0.13717666268348694
0.14137542247772217
0.1388176679611206
0.12728889286518097
0.12263061106204987
0.12128888815641403
0.12498389184474945
0.1336285024881363
0.15586774051189423
0.1849105805158615
0.2211291640996933
0.2542356252670288
0.2775399088859558
0.2588706314563751
0.1361105591058731
-0.6466265916824341
-0.36390557885169983
0.21706382930278778
0.16453011333942413
0.12941400706768036
0.08997644484043121
0.03987835347652435
-0.00025679354439489543
-0.03396487236022949
-0.06525865197181702
-0.08374275267124176
-0.0725037008523941
-0.07808157801628113
-0.173032745718956
-0.5096477270126343
-0.39876487851142883
0.06712634861469269
0.022397248074412346
0.01464935950934887
0.007640538737177849
-0.009408729150891304
-0.030590804293751717
-0.08585332334041595
-0.23612602055072784
-0.5153592228889465
-0.9324614405632019
-0.3920852839946747
0.07680976390838623
0.043836936354637146
-0.0703495591878891
-0.13868845999240875
-0.14815348386764526
-0.15716341137886047
-0.17336605489253998
-0.19294844567775726
-0.20959240198135376
-0.20931224524974823
-0.2069617062807083
-0.22578585147857666
-0.26696285605430603
-0.31913456320762634
-0.435796320438385
-0.7717748880386353
-0.7768107652664185
-0.5204573273658752
-0.21493835747241974
-0.14223890006542206
-0.1124265044927597
-0.031723104417324066
0.01587378792464733
-0.00022719985281582922
-0.04477275162935257
-0.10091093182563782
-0.2065994143486023
-0.5883943438529968
-0.7326176166534424
-0.7383576035499573
-0.6161012649536133
-0.39703476428985596
-0.22670337557792664
-0.07146560400724411
0.029542667791247368
-0.010872902348637581
-0.7302068471908569
-0.8334715366363525
-0.0061157215386629105
-0.005385221913456917
-0.08633054792881012
-0.14676299691200256
-0.1857040673494339
-0.23066435754299164
-0.37011808156967163
-0.7112240791320801
-1.058397889137268
-0.13698245584964752
0.05499859154224396
-0.049416035413742065
-0.10508908331394196
-0.14328329265117645
-0.1709975004196167
-0.18556179106235504
-0.19435036182403564
-0.19074779748916626
-0.18347203731536865
-0.18320056796073914
-0.22583286464214325
-0.4120454788208008
-0.8619816303253174
-0.24982641637325287
