dof_pos_right_hip
-0.5440782904624939
-0.4773172438144684
-0.31649112701416016
-0.15574878454208374
-0.022193757817149162
0.07435722649097443
0.12958988547325134
0.14307601749897003
0.1215771734714508
0.07324326038360596
0.008834938518702984
-0.03764921799302101
-0.14665795862674713
-0.40353044867515564
-0.5222350358963013
-0.39555615186691284
-0.21207088232040405
-0.03784565255045891
0.102027527987957
0.18172237277030945
0.18384435772895813
0.1665058732032776
0.026223938912153244
-0.2196900099515915
-0.26289603114128113
-0.2155848741531372
-0.14649392664432526
-0.11585459113121033
-0.09884893894195557
-0.09449044615030289
-0.10719795525074005
-0.12264376878738403
-0.12940113246440887
-0.13444705307483673
-0.15012261271476746
-0.3315318822860718
-0.5113610029220581
-0.45494478940963745
-0.291482537984848
-0.11428558081388474
0.046833012253046036
0.17003539204597473
0.2457830160856247
0.2738344073295593
0.26202332973480225
0.2246566116809845
0.174016535282135
0.11965864896774292
0.06627997010946274
0.01508111972361803
-0.031996339559555054
-0.12379548698663712
-0.29952704906463623
-0.400386780500412
-0.3166747987270355
-0.17003969848155975
-0.012877026572823524
0.1283044070005417
0.20209485292434692
0.16060446202754974
0.03907878324389458
-0.20421937108039856
-0.24547529220581055
-0.18930664658546448
-0.13300511240959167
-0.15223126113414764
-0.17289017140865326
-0.17947326600551605
-0.17431552708148956
-0.15682686865329742
-0.12312401831150055
-0.05838984251022339
-0.06865819543600082
-0.313353568315506
-0.42815741896629333
-0.34182512760162354
-0.19025444984436035
-0.03884002938866615
0.0822216123342514
0.15705348551273346
0.18008118867874146
0.15757542848587036
0.10449125617742538
0.03578004240989685
-0.0370938815176487
-0.10366777330636978
-0.15375840663909912
-0.1784922480583191
-0.15777899324893951
-0.1285635381937027
-0.13440045714378357
-0.30374592542648315
-0.4446362853050232
-0.38576540350914
-0.2466285675764084
-0.09706373512744904
0.037072110921144485
0.14082816243171692
0.2029116004705429
0.22018113732337952
0.1975780725479126
0.12581948935985565
0.03354116156697273
-0.08839881420135498
-0.20771192014217377
-0.2787993252277374
-0.31384122371673584
-0.31899356842041016
-0.3278238773345947
-0.3314187526702881
-0.31667792797088623
-0.3052433431148529
-0.26430267095565796
-0.2149035930633545
-0.14235548675060272
-0.03550420701503754
0.040395621210336685
0.04956527054309845
-0.006160341668874025
-0.09945154190063477
-0.19562850892543793
-0.27228254079818726
-0.3200417757034302
-0.33688780665397644
-0.32643184065818787
-0.2964459955692291
-0.2584350109100342
-0.222342386841774
-0.19429565966129303
-0.17752547562122345
-0.17226803302764893
-0.1783595234155655
-0.19533449411392212
-0.22311362624168396
-0.2446642816066742
-0.2836690843105316
-0.3063615560531616
-0.30636394023895264
-0.2727676033973694
-0.3361702859401703
-0.4818595051765442
-0.46994149684906006
-0.3337858319282532
-0.18161702156066895
-0.05310859903693199
0.03701815754175186
0.08468949049711227
0.09308913350105286
0.07015857100486755
0.024137912318110466
-0.03614263981580734
-0.09955759346485138
-0.15284305810928345
-0.18646076321601868
-0.22011175751686096
-0.3022361397743225
-0.38840553164482117
-0.41930970549583435
-0.34359118342399597
-0.25630983710289
-0.18255680799484253
-0.12565256655216217
-0.08627066016197205
-0.06711985170841217
-0.0702725350856781
-0.09380174428224564
-0.11900719255208969
-0.22163042426109314
-0.4297148287296295
-0.5165917277336121
-0.42387208342552185
-0.2942451536655426
-0.17812849581241608
-0.09502094984054565
-0.04695525020360947
-0.027370654046535492
-0.030251987278461456
-0.05048908293247223
-0.09238164871931076
-0.14410994946956635
-0.1853196620941162
-0.2917396128177643
-0.5453751087188721
-0.6139031052589417
-0.4626336693763733
-0.2483173906803131
-0.028345894068479538
0.18622782826423645
0.36080029606819153
0.4481087625026703
0.43653765320777893
0.2683357894420624
-0.008244766853749752
-0.29418039321899414
-0.354789674282074
-0.30583152174949646
-0.2330756038427353
-0.1797971874475479
-0.13045433163642883
-0.07670501619577408
-0.024855373427271843
0.016177672892808914
0.03917144611477852
0.042113181203603745
0.03242875263094902
0.02528133988380432
0.05077097564935684
-0.01768655702471733
-0.26994678378105164
-0.37716272473335266
-0.2992469072341919
-0.15641482174396515
-0.010279886424541473
0.0696745440363884
0.0977715477347374
0.0930657759308815
0.05979280173778534
0.012593263760209084
-0.04277579113841057
-0.10034401714801788
-0.1595696061849594
-0.20792733132839203
-0.23685777187347412
-0.24638406932353973
-0.22960886359214783
-0.325177401304245
-0.5408350229263306
-0.5071555376052856
-0.3255261182785034
-0.1264159381389618
0.05028000473976135
0.17744867503643036
0.2574484944343567
0.30836066603660583
0.34447401762008667
0.3664659261703491
0.3883509933948517
0.40174758434295654
0.31919336318969727
0.011887107975780964
-0.2903119623661041
-0.5953963994979858
-0.474941223859787
-0.2913219630718231
-0.09419775754213333
0.06573282927274704
0.15764828026294708
0.172368586063385
0.11890734732151031
0.026971029117703438
-0.05619978904724121
-0.19532889127731323
-0.447441965341568
-0.5019757747650146
-0.36083540320396423
-0.1769295632839203
-0.008701090700924397
0.11501668393611908
0.1773785799741745
0.18452613055706024
0.14887621998786926
0.0832734927535057
0.002326465444639325
-0.08283041417598724
-0.1582600176334381
-0.2217075079679489
-0.2754831910133362
-0.33503204584121704
