dof_pos_right_calf
-1.7237601280212402
-1.69863760471344
-1.6954959630966187
-1.7025338411331177
-1.7219091653823853
-1.755605697631836
-1.797895908355713
-1.8376036882400513
-1.8639769554138184
-1.8699473142623901
-1.8511275053024292
-1.7985808849334717
-1.690772533416748
-1.5903911590576172
-1.5422049760818481
-1.650705099105835
-1.7574554681777954
-1.7191777229309082
-1.6701632738113403
-1.6463463306427002
-1.6550830602645874
-1.6850515604019165
-1.7299102544784546
-1.7811963558197021
-1.8288190364837646
-1.865853190422058
-1.8829830884933472
-1.868485689163208
-1.81777822971344
-1.7132188081741333
-1.6485899686813354
-1.5949455499649048
-1.7077374458312988
-1.8173182010650635
-1.7585008144378662
-1.6842737197875977
-1.6453773975372314
-1.645770788192749
-1.6716762781143188
-1.7124162912368774
-1.757380723953247
-1.8011010885238647
-1.834668755531311
-1.8508278131484985
-1.8377176523208618
-1.787574291229248
-1.6987569332122803
-1.6534217596054077
-1.598026990890503
-1.8168067932128906
-1.7843023538589478
-1.712609887123108
-1.641302227973938
-1.6130222082138062
-1.6193411350250244
-1.6516778469085693
-1.6995084285736084
-1.7515628337860107
-1.794789433479309
-1.820214033126831
-1.8210389614105225
-1.7833280563354492
-1.6886621713638306
-1.6435275077819824
-1.5994445085525513
-1.7221848964691162
-1.8627996444702148
-1.8108611106872559
-1.7380750179290771
-1.6968567371368408
-1.691007137298584
-1.7058898210525513
-1.7357378005981445
-1.7740558385849
-1.8132437467575073
-1.8414783477783203
-1.8490861654281616
-1.828262448310852
-1.7698019742965698
-1.6788079738616943
-1.638140082359314
-1.5841737985610962
-1.839931607246399
-1.793459415435791
-1.7703503370285034
-1.699237585067749
-1.6567752361297607
-1.638440728187561
-1.6418981552124023
-1.6628419160842896
-1.6937053203582764
-1.7223927974700928
-1.7357715368270874
-1.727001667022705
-1.684946060180664
-1.5925296545028687
-1.5767475366592407
-1.5645328760147095
-1.7571426630020142
-1.9080196619033813
-1.9318488836288452
-1.876306176185608
-1.7927625179290771
-1.9019739627838135
-2.02990984916687
-1.978600025177002
-1.8236383199691772
-1.699654459953308
-1.5672836303710938
-1.4559167623519897
-1.567301630973816
-1.6285984516143799
