0,1,2,3
0.0,0.0,112.34264,0.0
0.0,0.0,109.48639,0.0
0.0,0.0,106.944336,0.0
0.0,0.0,108.99713,0.0
0.0,0.0,115.67793,0.0
0.0,0.0,119.08802,0.0
0.0,0.0,119.006035,0.0
0.0,0.0,124.18039,0.0
0.0,0.0,134.24173,0.0
0.0,0.0,143.5467,0.0
0.0,0.0,144.30748,0.0
0.0,0.0,129.73398,0.0
0.0,0.0,92.33706,0.0
0.0,0.0,9.008825,170.35378
0.0,0.0,0.0,210.19661
0.0,0.0,0.0,0.0
0.0,0.0,122.77421,0.0
0.0,0.0,139.55125,0.0
0.0,0.0,117.561104,0.0
0.0,0.0,125.573555,0.0
0.0,0.0,125.17126,0.0
0.0,0.0,123.387215,0.0
0.0,0.0,124.56318,0.0
0.0,0.0,128.16551,0.0
0.0,0.0,134.34819,0.0
0.0,0.0,144.89845,0.0
0.0,0.0,155.75925,0.0
0.0,0.0,161.68523,0.0
0.0,0.0,151.55511,0.0
0.0,0.0,115.83245,0.0
0.0,0.0,1.551287,181.45793
0.0,0.0,0.0,219.15973
0.0,0.0,0.0,0.0
0.0,0.0,239.6704,0.0
0.0,0.0,109.86353,0.0
0.0,0.0,109.848175,0.0
0.0,0.0,114.05257,0.0
0.0,0.0,108.895966,0.0
0.0,0.0,107.08003,0.0
0.0,0.0,108.082664,0.0
0.0,0.0,114.062904,0.0
0.0,0.0,122.92743,0.0
0.0,0.0,137.6244,0.0
0.0,0.0,150.81064,0.0
0.0,0.0,153.77705,0.0
0.0,0.0,135.6573,0.0
0.0,0.0,106.34683,54.374416
0.0,0.0,0.0,218.47241
0.0,0.0,0.0,214.8406
0.0,0.0,0.0,0.0
0.0,0.0,241.90962,0.0
0.0,0.0,86.416435,0.0
0.0,0.0,97.34057,0.0
0.0,0.0,104.33924,0.0
0.0,0.0,105.42291,0.0
0.0,0.0,108.94623,0.0
0.0,0.0,112.32567,0.0
0.0,0.0,118.487274,0.0
0.0,0.0,126.54116,0.0
0.0,0.0,141.2374,0.0
0.0,0.0,149.42496,0.0
0.0,0.0,146.00073,0.0
0.0,0.0,117.63615,0.0
0.0,0.0,5.260475,191.78842
0.0,0.0,0.0,230.74344
0.0,0.0,0.0,0.0
0.0,0.0,309.4218,0.0
0.0,0.0,126.49776,0.0
0.0,0.0,120.40695,0.0
0.0,0.0,118.447205,0.0
0.0,0.0,109.95068,0.0
0.0,0.0,105.36762,0.0
0.0,0.0,105.73379,0.0
0.0,0.0,110.8816,0.0
0.0,0.0,119.18318,0.0
0.0,0.0,130.25963,0.0
0.0,0.0,142.63095,0.0
0.0,0.0,145.38536,0.0
0.0,0.0,132.2353,0.0
0.0,0.0,88.59804,68.69916
0.0,0.0,0.0,217.89874
0.0,0.0,0.0,189.41713
0.0,0.0,0.0,0.0
0.0,0.0,276.93173,0.0
0.0,0.0,49.492302,0.0
0.0,0.0,66.20602,0.0
0.0,0.0,81.579895,0.0
0.0,0.0,81.520096,0.0
0.0,0.0,91.818886,0.0
0.0,0.0,95.87475,0.0
0.0,0.0,98.812256,0.0
0.0,0.0,103.927635,0.0
0.0,0.0,115.54246,0.0
0.0,0.0,121.11229,0.0
0.0,0.0,117.01044,0.0
0.0,0.0,91.93681,0.0
0.0,0.0,16.493256,207.45438
0.0,0.0,0.0,211.66368
0.0,0.0,0.0,0.0
0.0,0.0,337.0187,0.0
0.0,0.0,129.6328,0.0
0.0,0.0,122.1486,0.0
0.0,0.0,65.811386,0.0
0.0,0.0,69.40914,0.0
0.0,0.0,58.77505,0.0
0.0,0.0,44.185787,0.0
0.0,0.0,60.473114,0.0
0.0,0.0,13.154502,0.0
0.0,0.0,8.330299,0.0
0.0,0.0,10.711475,98.43118
0.0,0.0,0.0,410.06595
0.0,0.0,0.0,321.69772
0.0,0.0,0.0,111.15577
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,137.1217,0.0
0.0,0.0,136.98334,0.0
0.0,0.0,118.77835,0.0
0.0,0.0,113.073074,0.0
0.0,0.0,109.30915,0.0
0.0,0.0,95.84107,0.0
0.0,0.0,82.01268,0.0
0.0,0.0,76.118126,0.0
0.0,0.0,55.60716,202.36494
0.0,0.0,0.0,199.97917
0.0,0.0,0.0,231.34659
0.0,0.0,0.0,217.29343
0.0,0.0,0.0,153.24942
0.0,0.0,103.71591,0.0
0.0,0.0,130.90556,0.0
0.0,0.0,107.28941,0.0
0.0,0.0,111.73704,0.0
0.0,0.0,110.08843,0.0
0.0,0.0,110.54194,0.0
0.0,0.0,115.054474,0.0
0.0,0.0,115.451904,0.0
0.0,0.0,111.16047,0.0
0.0,0.0,108.19083,0.0
0.0,0.0,103.69767,59.69844
0.0,0.0,63.59417,76.69728
0.0,0.0,38.69139,153.69653
0.0,0.0,0.0,165.8818
0.0,0.0,170.02844,0.0
0.0,0.0,170.63545,0.0
0.0,0.0,140.32231,0.0
0.0,0.0,116.96596,0.0
0.0,0.0,86.935875,0.0
0.0,0.0,35.629044,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,76.041405
0.0,0.0,0.0,143.67229
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,250.62671,0.0
0.0,0.0,128.24448,0.0
0.0,0.0,130.61131,0.0
0.0,0.0,133.94168,0.0
0.0,0.0,141.18088,0.0
0.0,0.0,147.42151,0.0
0.0,0.0,150.22946,0.0
0.0,0.0,132.69029,69.53043
0.0,0.0,0.0,176.37038
0.0,0.0,0.0,228.25151
0.0,0.0,0.0,0.0
0.0,0.0,344.43964,0.0
0.0,0.0,172.4402,0.0
0.0,0.0,151.96007,0.0
0.0,0.0,146.14713,0.0
0.0,0.0,131.78902,0.0
0.0,0.0,125.09437,0.0
0.0,0.0,115.00193,0.0
0.0,0.0,105.412506,0.0
0.0,0.0,106.36929,0.0
0.0,0.0,113.728546,0.0
0.0,0.0,125.702194,0.0
0.0,0.0,135.51529,0.0
0.0,0.0,131.19614,0.0
