0,1,2,3
0.0,0.0,18.124212,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,181.0668
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,376.68408,0.0
0.0,0.0,180.22896,0.0
0.0,0.0,158.77078,0.0
0.0,0.0,146.1825,0.0
0.0,0.0,138.89311,0.0
0.0,0.0,137.03775,0.0
0.0,0.0,135.50934,0.0
0.0,0.0,136.13504,0.0
0.0,0.0,139.27344,0.0
0.0,0.0,143.29999,0.0
0.0,0.0,132.11732,71.190765
0.0,0.0,20.676437,145.21553
0.0,0.0,0.0,245.62929
0.0,0.0,0.0,54.659058
0.0,0.0,220.03241,0.0
0.0,0.0,154.79613,0.0
0.0,0.0,113.641335,0.0
0.0,0.0,112.759254,0.0
0.0,0.0,104.79268,0.0
0.0,0.0,100.53332,0.0
0.0,0.0,98.00626,0.0
0.0,0.0,85.193146,0.0
0.0,0.0,81.970505,0.0
0.0,0.0,83.09367,0.0
0.0,0.0,93.356834,0.0
0.0,0.0,103.21921,0.0
0.0,0.0,109.875015,0.0
0.0,0.0,107.62662,0.0
0.0,0.0,87.21444,0.0
0.0,0.0,21.808462,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,315.49396,0.0
0.0,0.0,299.46774,0.0
0.0,0.0,239.8242,90.39755
0.0,0.0,201.05815,69.720985
0.0,0.0,127.987144,95.549484
0.0,0.0,17.223486,182.97942
0.0,0.0,0.0,248.1444
0.0,0.0,0.0,45.040085
0.0,0.0,347.96515,0.0
0.0,0.0,172.6719,0.0
0.0,0.0,151.28311,0.0
0.0,0.0,126.94017,51.696747
0.0,0.0,109.94212,43.732277
0.0,0.0,95.96489,39.160027
0.0,0.0,83.44616,40.42952
0.0,0.0,58.028584,65.06412
0.0,0.0,0.0,138.87311
0.0,0.0,0.0,186.5472
0.0,0.0,0.0,0.0
0.0,0.0,294.81213,0.0
0.0,0.0,147.15102,0.0
0.0,0.0,127.256645,0.0
0.0,0.0,93.6797,69.44339
0.0,0.0,125.18338,17.405254
0.0,0.0,112.75716,15.036358
0.0,0.0,112.164604,10.948677
0.0,0.0,112.60203,1.4231824
0.0,0.0,114.21026,7.9500427
0.0,0.0,120.02916,14.119408
0.0,0.0,125.97631,26.209888
0.0,0.0,124.41995,53.628136
0.0,0.0,86.38225,77.27371
0.0,0.0,0.0,160.84698
0.0,0.0,0.0,186.81436
0.0,0.0,0.0,0.0
0.0,0.0,215.82448,0.0
0.0,0.0,112.57716,0.0
0.0,0.0,94.31613,0.0
0.0,0.0,95.52458,0.0
0.0,0.0,96.141815,0.0
0.0,0.0,101.74577,0.0
0.0,0.0,109.618675,0.0
0.0,0.0,117.40076,0.0
0.0,0.0,122.63931,0.0
0.0,0.0,131.75325,0.0
0.0,0.0,141.75941,0.0
0.0,0.0,147.61436,0.0
0.0,0.0,143.65727,0.0
0.0,0.0,129.99689,0.0
0.0,0.0,103.29715,0.0
0.0,0.0,15.312849,132.02386
0.0,0.0,0.0,217.08263
0.0,0.0,22.72902,68.63661
0.0,0.0,0.0,0.0
0.0,0.0,186.27475,0.0
0.0,0.0,68.81812,0.0
0.0,0.0,87.9399,0.0
0.0,0.0,99.24786,0.0
0.0,0.0,91.74685,0.0
0.0,0.0,82.75287,0.0
0.0,0.0,65.36248,0.0
0.0,0.0,0.0,77.23597
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,201.0293,0.0
