dof_torque_left_calf
1.4769928455352783
-0.46769094467163086
1.8640518188476562
4.146927833557129
2.6356163024902344
55.0
26.23024559020996
23.61294174194336
21.020187377929688
19.051889419555664
17.627422332763672
16.538570404052734
15.747596740722656
15.203149795532227
15.053638458251953
13.213764190673828
-1.1309535503387451
1.5944080352783203
1.9120302200317383
-0.01152801513671875
26.998598098754883
19.462692260742188
18.24048614501953
16.67528533935547
15.88142204284668
14.435474395751953
12.225269317626953
10.272628784179688
9.211902618408203
9.63813591003418
10.70500659942627
11.063333511352539
9.940873146057129
6.050907135009766
-4.455534934997559
2.518770694732666
3.6105594635009766
5.4637041091918945
-0.07251358032226562
-0.7458844184875488
32.03392791748047
38.39423751831055
37.320945739746094
29.239782333374023
18.66065216064453
-0.549514889717102
1.1490488052368164
-0.27817511558532715
53.02996063232422
29.071182250976562
25.256929397583008
21.853790283203125
18.39699363708496
14.960870742797852
11.262548446655273
6.264630317687988
-2.0308640003204346
1.6304168701171875
-0.131744384765625
39.1259880065918
21.28582000732422
18.1413631439209
15.550750732421875
19.017742156982422
17.281957626342773
16.796714782714844
15.984752655029297
15.477832794189453
15.636184692382812
15.855329513549805
15.519768714904785
11.8511323928833
-1.8737322092056274
2.5814523696899414
-2.5278444290161133
31.71116828918457
19.15364646911621
15.769145011901855
15.06607437133789
14.52176284790039
14.471223831176758
14.564889907836914
14.626352310180664
14.449516296386719
14.966463088989258
15.862565040588379
16.37900161743164
15.700335502624512
13.536979675292969
9.452523231506348
-1.8477635383605957
1.956451416015625
2.4113521575927734
-9.028182983398438
36.96773910522461
20.022113800048828
17.32468605041504
15.44580078125
12.413887977600098
10.185532569885254
5.934721946716309
-4.717862606048584
-5.1566667556762695
-5.090406894683838
14.81583309173584
24.027645111083984
29.734642028808594
33.96186065673828
35.430519104003906
33.732173919677734
30.168777465820312
23.627138137817383
7.65580940246582
-0.062088869512081146
-1.4632515907287598
-0.8727966547012329
-0.14647448062896729
-0.17131543159484863
14.973480224609375
14.35506534576416
14.14317798614502
13.637750625610352
16.48602294921875
19.215425491333008
19.656827926635742
17.419818878173828
11.240276336669922
-1.1007758378982544
3.9460906982421875
47.317386627197266
37.59251022338867
29.590572357177734
24.598613739013672
20.748897552490234
16.6464900970459
15.668310165405273
11.7656831741333
7.205272674560547
-1.9729549884796143
-13.280696868896484
-45.041908264160156
-35.289669036865234
-7.090654373168945
55.0
41.00455856323242
22.733179092407227
-1.6670122146606445
-5.831262588500977
0.28706681728363037
50.49225616455078
43.03030014038086
27.57970428466797
11.254371643066406
-3.9502921104431152
-0.703432559967041
3.0076866149902344
-12.01567268371582
19.91488265991211
26.6897029876709
23.8845272064209
20.85810089111328
16.32977294921875
0.5903093814849854
1.1252479553222656
2.788942337036133
-0.7172607183456421
-2.777851104736328
37.02709197998047
21.752574920654297
13.852214813232422
10.937456130981445
-1.5690767765045166
2.6165342330932617
-10.753944396972656
50.239009857177734
18.58446502685547
10.760376930236816
8.283364295959473
7.0041632652282715
5.574893951416016
5.954561233520508
7.032093524932861
-1.4397135972976685
1.3140897750854492
1.9161386489868164
-6.749889373779297
-2.447991371154785
15.817948341369629
17.55069351196289
22.042818069458008
23.636070251464844
21.200387954711914
18.41970443725586
15.851694107055664
12.454161643981934
8.098457336425781
-1.0540904998779297
2.4917402267456055
1.7504382133483887
24.96643829345703
23.98236846923828
26.878089904785156
24.439620971679688
14.144421577453613
-1.9584373235702515
-55.0
-55.0
-43.651390075683594
-0.3920865058898926
1.775540828704834
0.09602165222167969
1.2828693389892578
5.3341064453125
0.38081419467926025
-3.815552234649658
-8.33829402923584
-4.363804340362549
-55.0
3.0685691833496094
0.6735353469848633
20.884586334228516
33.44001007080078
36.053001403808594
32.190040588378906
19.410818099975586
1.3856873512268066
1.9676942825317383
-8.919898986816406
53.79393005371094
24.459653854370117
16.303192138671875
8.690849304199219
11.63472843170166
7.46737003326416
1.7514702081680298
-0.7755889892578125
2.8138694763183594
-6.513668060302734
32.877769470214844
24.316137313842773
22.779279708862305
21.180803298950195
17.822940826416016
19.66469955444336
15.463510513305664
13.720043182373047
11.587472915649414
8.002471923828125
-1.635812520980835
1.2969789505004883
2.7105484008789062
-1.9735488891601562
22.610572814941406
20.425212860107422
19.28960418701172
17.925582885742188
17.775358200073242
17.31498908996582
16.21182632446289
14.895444869995117
12.928323745727539
13.173084259033203
12.681413650512695
12.247499465942383
11.432086944580078
3.746062755584717
-0.6678187847137451
3.4697952270507812
-0.9374276399612427
25.999523162841797
18.691679000854492
20.328651428222656
20.858091354370117
20.17733383178711
19.311447143554688
17.973228454589844
16.128538131713867
14.339378356933594
13.316697120666504
13.10287094116211
13.23015022277832
12.476449966430664
10.046567916870117
5.514934539794922
-0.3407473564147949
3.563844680786133
-2.588003158569336
21.395286560058594
21.98251724243164
21.315885543823242
21.290149688720703
20.311695098876953
19.23837661743164
18.108131408691406
16.44184684753418
14.666939735412598
13.684001922607422
13.524130821228027
13.44162654876709
11.855278968811035
7.679688453674316
0.7913662195205688
-5.882526397705078
-2.467711925506592
8.788745880126953
26.6422119140625
34.05211639404297
34.40541076660156
33.52609634399414
32.20975875854492
30.290067672729492
26.42033576965332
19.87659454345703
13.370793342590332
9.801420211791992
9.890480041503906
4.921525001525879
3.431964874267578
0.29640984535217285
-8.29494857788086
21.794981002807617
17.554977416992188
16.27338409423828
16.339990615844727
14.67387580871582
10.330723762512207
5.773292541503906
1.717750072479248
1.8372347354888916
3.3249597549438477
5.983794212341309
3.9841346740722656
2.9239792823791504
-2.906083106994629
-5.163420677185059
-4.550539016723633
25.239742279052734
29.453073501586914
30.714889526367188
29.21213722229004
16.460376739501953
0.17795658111572266
3.4714746475219727
40.89391326904297
27.354625701904297
21.30191421508789
14.725563049316406
10.629642486572266
9.270198822021484
10.074082374572754
11.623722076416016
12.371084213256836
12.058279037475586
7.733673095703125
-1.6710562705993652
5.06135368347168
25.321863174438477
36.47583770751953
34.009159088134766
32.66619873046875
29.71365737915039
24.466054916381836
17.868907928466797
10.424057006835938
0.7303709983825684
-1.1292141675949097
2.5362119674682617
1.7575349807739258
-2.3327674865722656
21.320999145507812
20.334867477416992
21.989782333374023
23.44272232055664
23.166706085205078
20.707313537597656
16.351037979125977
8.42870807647705
-0.7800569534301758
3.9746265411376953
-7.885475158691406
35.101070404052734
9.627925872802734
11.729002952575684
11.860828399658203
12.275781631469727
13.089761734008789
13.137840270996094
12.890532493591309
13.169282913208008
14.259605407714844
15.54592514038086
15.887685775756836
13.837574005126953
9.253521919250488
-1.6065424680709839
4.134679794311523
-6.307986259460449
35.62409210205078
19.75817108154297
18.314899444580078
