dof_pos_right_calf
-1.5639252662658691
-1.3450855016708374
-1.2919211387634277
-1.4018235206604004
-1.8092247247695923
-1.8141542673110962
-1.8158130645751953
-1.7936747074127197
-1.7801772356033325
-1.782195806503296
-1.8017030954360962
-1.8262388706207275
-1.8415870666503906
-1.833665132522583
-1.7925162315368652
-1.7475123405456543
-1.7256416082382202
-1.6815309524536133
-1.6243112087249756
-1.916571855545044
-1.9239290952682495
-1.8619797229766846
-1.818466067314148
-1.7893236875534058
-1.7696545124053955
-1.7711224555969238
-1.7989375591278076
-1.8398534059524536
-1.879496455192566
-1.9041361808776855
-1.9064639806747437
-1.8858449459075928
-1.8455915451049805
-1.7759897708892822
-1.6250526905059814
-1.3225551843643188
-1.0399597883224487
-0.9177802205085754
-1.1060336828231812
-1.3508237600326538
-1.388920783996582
-1.4186811447143555
-1.4410322904586792
-1.5735875368118286
-1.6824100017547607
-1.7488607168197632
-1.772179126739502
-1.7789201736450195
-1.9482792615890503
-1.8781204223632812
-1.7728124856948853
-1.7208681106567383
-1.748120903968811
-1.7716925144195557
-1.784435510635376
-1.784321665763855
-1.7644473314285278
-1.7296229600906372
-1.7716702222824097
-1.9213663339614868
-1.8166539669036865
-1.7142555713653564
-1.7260912656784058
-1.751805305480957
-1.7728168964385986
-1.786557912826538
-1.7967950105667114
-1.8087022304534912
-1.8236360549926758
-1.8352084159851074
-1.8359979391098022
-1.821946382522583
-1.783368468284607
-1.732080101966858
-1.8532658815383911
-1.8656586408615112
-1.8246665000915527
-1.7750273942947388
-1.7533966302871704
-1.752425193786621
-1.763366460800171
-1.7836214303970337
-1.8147828578948975
-1.8529819250106812
-1.8875504732131958
-1.9077180624008179
-1.9047362804412842
-1.8747774362564087
-1.8159592151641846
-1.7237746715545654
-1.6643790006637573
-1.6183216571807861
-1.5651320219039917
-1.7872387170791626
-1.9205070734024048
-1.8916693925857544
-1.796067476272583
-1.7164627313613892
-1.6639862060546875
-1.627077579498291
-1.5874966382980347
-1.5084041357040405
-1.5170978307724
-1.63944673538208
-1.8538624048233032
-1.9458171129226685
-1.8854217529296875
-1.8456863164901733
-1.8460749387741089
-1.8394584655761719
-1.8024767637252808
-1.8565702438354492
-1.895176887512207
-1.9122769832611084
-1.9086676836013794
-1.8837106227874756
-1.8416831493377686
-1.7912946939468384
-1.9851131439208984
