base_vel_yaw
0.6181605458259583
-0.7593072652816772
-0.2937474250793457
-0.2372705042362213
-0.3284003734588623
-0.5846742391586304
-0.9635460376739502
-1.2245126962661743
-1.321631908416748
-1.280761480331421
-1.1530365943908691
-1.052938461303711
-1.0431334972381592
-0.9869819283485413
-0.2173578143119812
0.45243752002716064
1.260324239730835
-0.3955380320549011
0.0006136670708656311
0.09494408965110779
-0.08682486414909363
-0.37489306926727295
-0.8290652632713318
-1.2340344190597534
-1.282554268836975
-1.045336365699768
-0.6990576982498169
-0.3863445520401001
-0.17805175483226776
-0.10935325175523758
-0.08004148304462433
0.10297486186027527
0.5996878147125244
1.3570168018341064
1.190934181213379
1.239708423614502
0.38585996627807617
-0.012668784707784653
-0.32068467140197754
-0.7013757824897766
-1.1518652439117432
-1.3880270719528198
-1.3740646839141846
-1.1864362955093384
-0.8394002914428711
-0.19743295013904572
0.628548264503479
1.4135222434997559
1.1467418670654297
0.6935592889785767
0.7223017811775208
0.4235965609550476
-0.10244297236204147
-0.7318048477172852
-1.2367526292800903
-1.2329716682434082
-0.9263441562652588
-0.5709457397460938
-0.28810134530067444
-0.1544669270515442
0.10713654011487961
0.8959051966667175
1.548098087310791
1.565540075302124
1.199310064315796
0.37377917766571045
-0.32773351669311523
-0.990784764289856
-1.5322660207748413
-0.2514753043651581
1.0392162799835205
0.8244301676750183
-1.9679536819458008
0.4379573166370392
0.6727521419525146
1.2676279544830322
1.3035249710083008
0.9974473118782043
0.7554914355278015
0.7178593873977661
0.7887577414512634
0.8690445423126221
0.439595490694046
0.10469882190227509
-0.297503799200058
-0.6059029698371887
-0.28331509232521057
0.3010757267475128
0.38221126794815063
-0.19482922554016113
-0.6454528570175171
-0.5630285739898682
-0.6321897506713867
-0.8597449064254761
-1.112999677658081
-1.3052805662155151
-1.4679170846939087
-1.5055491924285889
-1.4339752197265625
-1.368626356124878
-1.2685006856918335
-1.1582694053649902
-1.0638071298599243
-0.9548757672309875
-0.7544174194335938
-0.05729339271783829
0.9860204458236694
1.6464415788650513
0.25094446539878845
0.5548023581504822
0.3413500189781189
0.0618940070271492
-0.24722003936767578
-0.6677891612052917
-1.0843507051467896
-1.0843983888626099
-0.6600950956344604
-0.13002386689186096
0.4070322513580322
0.7756891250610352
0.8609519004821777
1.520943284034729
2.2969462871551514
2.9562137126922607
2.6027846336364746
1.4930498600006104
0.14015857875347137
-0.5675179362297058
-0.5567659735679626
1.2519783973693848
1.2324920892715454
-0.2284982055425644
-2.399864912033081
0.13046877086162567
-0.10817230492830276
0.11803990602493286
0.013170003890991211
-0.1392204910516739
-0.2507287263870239
-0.33162418007850647
-0.35740146040916443
-0.3548685610294342
-0.3337542712688446
-0.2920325994491577
-0.2578187882900238
-0.1555113047361374
0.08388175070285797
0.48313286900520325
1.1806632280349731
1.617319107055664
0.6269732713699341
0.20763030648231506
0.11945513635873795
-0.08970774710178375
-0.37581372261047363
-0.7263362407684326
-1.098479986190796
-1.286069631576538
-1.1852447986602783
-0.8992899656295776
-0.5298010110855103
-0.21463030576705933
-0.006134107708930969
0.11905515193939209
0.574051022529602
1.5771253108978271
2.282909393310547
1.8130297660827637
1.1376444101333618
0.23656049370765686
-0.32129132747650146
-0.5853880643844604
-1.0478622913360596
0.48735281825065613
1.5459442138671875
0.12881413102149963
-1.246902346611023
0.8962081670761108
0.36450356245040894
1.1514010429382324
1.0922846794128418
0.7071459293365479
0.3889932930469513
0.24427101016044617
0.281646728515625
0.10779556632041931
-0.15928544104099274
-0.37370431423187256
-0.6152054667472839
-0.8864184617996216
-0.9570116400718689
-0.09803631901741028
0.35314497351646423
0.021081753075122833
0.1792561262845993
0.16435080766677856
-0.13759420812129974
-0.5980567932128906
-1.070355772972107
-1.434077501296997
-1.591506004333496
-1.45259690284729
-1.1926958560943604
-0.9305137395858765
-0.5335719585418701
-0.005447868257761002
0.4505537748336792
0.4928129315376282
5.458830833435059
2.715334892272949
1.4602837562561035
0.8781084418296814
0.22874054312705994
-0.31994643807411194
-0.6137607097625732
-0.7081314325332642
-0.8009947538375854
-0.847741961479187
-0.8845952749252319
-1.1178524494171143
-0.39581409096717834
-0.3205393850803375
0.1933453381061554
0.9129664897918701
0.8533221483230591
0.3991701006889343
0.10283386707305908
-0.31574746966362
-0.7534937858581543
-1.0851753950119019
-1.1186153888702393
-0.8547725677490234
-0.6202213764190674
-0.5280215740203857
-0.6209726929664612
-0.7482126951217651
0.13156001269817352
0.35448938608169556
0.8952282667160034
0.572799801826477
0.3417934775352478
-0.09299103915691376
-0.6116840839385986
-1.1568360328674316
-1.5405853986740112
-1.2671995162963867
-0.5517082214355469
0.10422107577323914
0.5623524785041809
-1.553462028503418
6.317134380340576
0.6769231557846069
0.6194085478782654
0.9655319452285767
0.6312426328659058
0.1760876178741455
-0.3657383322715759
-0.6461327075958252
-0.7750200033187866
-0.7719975113868713
-0.7024747133255005
-0.6322619318962097
-0.5753381252288818
-0.5788322687149048
-0.6055317521095276
-0.6872106790542603
-0.001203630119562149
0.20823147892951965
0.5833004117012024
-0.8880354762077332
-1.155796766281128
-0.8194513320922852
-0.7123229503631592
-0.8695083856582642
-1.1341642141342163
-1.4273889064788818
-1.6460148096084595
-1.604295015335083
-1.3946894407272339
-1.1379438638687134
-0.8930532336235046
-0.7671307325363159
-0.7366042733192444
-0.6726822853088379
0.18132273852825165
0.6207845211029053
0.9330447316169739
-0.19561657309532166
1.1968557834625244
0.8769067525863647
0.3940396308898926
-0.11573782563209534
-0.781617283821106
-1.1658285856246948
-1.1801670789718628
-1.0622867345809937
-0.8602098226547241
-0.6998205780982971
-0.6552342772483826
-0.7369540333747864
-0.8569778203964233
-0.6976261138916016
0.1864212155342102
0.7407487034797668
-0.35456138849258423
1.0406357049942017
0.6073360443115234
0.06900747865438461
-0.27649813890457153
-0.7015758752822876
-1.034092664718628
-1.2253391742706299
-1.212379813194275
-1.0246222019195557
-0.7789561748504639
-0.5942878127098083
-0.5476797223091125
-0.5449686646461487
0.5455663800239563
1.4088209867477417
0.5631533861160278
0.5155433416366577
0.0927819237112999
-0.27503907680511475
-0.6400883197784424
-1.1232855319976807
-1.0346200466156006
0.3308708369731903
0.5977282524108887
0.25892168283462524
8.742744445800781
0.7266185879707336
0.8135048747062683
1.7593718767166138
1.6325840950012207
0.9606447219848633
0.5262714624404907
0.13764359056949615
0.15297886729240417
-0.18834185600280762
-0.3939754068851471
-0.56525057554245
-0.8875322341918945
-1.2199792861938477
-1.0305105447769165
-0.2661525309085846
0.1084919199347496
-1.021919846534729
-0.484508752822876
-0.29531538486480713
-0.485218346118927
-0.7408679127693176
-0.9747623205184937
-1.1607917547225952
-1.321948528289795
-1.3417330980300903
-1.267103672027588
-1.1495615243911743
-1.0035523176193237
-0.8577086925506592
-0.668566882610321
-0.45229601860046387
-0.12140404433012009
0.3576291501522064
1.0846022367477417
1.798398494720459
0.800381064414978
1.443143606185913
0.7658219933509827
0.056410375982522964
-0.4698277413845062
-0.8877126574516296
0.1281750649213791
2.2048959732055664
0.8910230994224548
-1.8870279788970947
2.6856319904327393
0.7552082538604736
0.8680902719497681
0.6689794063568115
0.29305872321128845
0.038536954671144485
-0.11170558631420135
-0.18047139048576355
-0.18297909200191498
-0.4127417802810669
-0.4495125412940979
-0.704686164855957
-0.8303496241569519
-0.46276646852493286
0.10760308057069778
0.35000187158584595
0.3436043858528137
-0.3963126838207245
-0.25908130407333374
-0.3803918957710266
-0.7669365406036377
-1.1697466373443604
-1.5116980075836182
-1.761564016342163
