dof_pos_target_right_calf
0.013981107622385025
-0.2247036099433899
-0.15688320994377136
-0.10927143692970276
-0.09701445698738098
-0.10723435878753662
-0.13082355260849
-0.16415315866470337
-0.19972267746925354
-0.2293090522289276
-0.24623852968215942
-0.24092403054237366
-0.20161519944667816
-0.11407381296157837
0.09490004181861877
0.30658936500549316
0.23073551058769226
-0.3512575030326843
-0.25652003288269043
-0.19306960701942444
-0.16142842173576355
-0.14709430932998657
-0.13715077936649323
-0.13868549466133118
-0.15827807784080505
-0.18901130557060242
-0.21828803420066833
-0.23546433448791504
-0.23608797788619995
-0.21338853240013123
-0.16055577993392944
-0.05527665093541145
0.20387794077396393
0.31417539715766907
-0.006720799952745438
-0.2917710542678833
-0.19169041514396667
-0.12911030650138855
-0.09770406782627106
-0.09020300209522247
-0.0963360071182251
-0.1120748519897461
-0.12082701921463013
-0.10401925444602966
-0.03597208485007286
0.1217808723449707
0.28813689947128296
0.12726818025112152
-0.47824835777282715
-0.3130360245704651
-0.25516629219055176
-0.259198397397995
-0.26730698347091675
-0.2556164264678955
-0.2402089238166809
-0.23359671235084534
-0.22340765595436096
-0.2001005858182907
-0.1656418740749359
-0.12455126643180847
-0.03592654690146446
0.17142099142074585
0.19033271074295044
-0.3918651342391968
-0.40630513429641724
-0.3490520417690277
-0.30691587924957275
-0.2544196844100952
-0.16470634937286377
0.06989583373069763
0.4558233320713043
0.6211755871772766
-0.02667805925011635
-0.12475726008415222
-0.03935969993472099
-0.03381099924445152
-0.05310192331671715
-0.08512537181377411
-0.12723036110401154
-0.16079509258270264
-0.1772279441356659
-0.1781742125749588
-0.20261597633361816
-0.23297300934791565
-0.21920764446258545
-0.1633305549621582
0.02978586032986641
0.16403833031654358
-0.07553529739379883
-0.28754934668540955
-0.17504850029945374
-0.10099968314170837
-0.07536299526691437
-0.07287769019603729
-0.0811273604631424
-0.10064801573753357
-0.12583684921264648
-0.15817174315452576
-0.20047958195209503
-0.2474636733531952
-0.297946035861969
-0.3405311107635498
-0.3601328730583191
-0.34562352299690247
-0.2669009268283844
-0.026102136820554733
0.3382970988750458
0.2259785681962967
-0.37561261653900146
-0.26454871892929077
-0.21347057819366455
-0.20964127779006958
-0.21587792038917542
-0.20498782396316528
-0.18778981268405914
-0.17719602584838867
-0.168218195438385
-0.1470821350812912
-0.1062709391117096
-0.05850234255194664
-0.02161797508597374
0.044579554349184036
0.20637869834899902
0.1497092992067337
-0.5026686191558838
-0.534113347530365
-0.46123504638671875
-0.36555561423301697
-0.21781209111213684
0.15834447741508484
0.611962080001831
0.39656734466552734
-0.28778451681137085
-0.12378835678100586
-0.058062147349119186
-0.06085586175322533
-0.0828915536403656
-0.11423957347869873
-0.15260347723960876
-0.1878216415643692
-0.2188921868801117
-0.24394601583480835
-0.26258739829063416
-0.27005478739738464
-0.2521483600139618
-0.20005390048027039
-0.10305051505565643
0.06165144219994545
0.2108742594718933
0.14317584037780762
-0.373389333486557
-0.3160831928253174
-0.2612439692020416
-0.23262649774551392
-0.21035784482955933
-0.185890793800354
-0.16375938057899475
-0.14669588208198547
-0.13433293998241425
-0.12388855218887329
-0.11087903380393982
-0.09391447901725769
-0.07781258225440979
-0.05963888391852379
0.01475634053349495
0.21669089794158936
0.20586678385734558
-0.424468070268631
-0.4399024546146393
-0.3911733031272888
-0.3402879238128662
-0.26994672417640686
-0.15578234195709229
0.14547741413116455
0.5279353857040405
0.3110107481479645
-0.29592907428741455
-0.11297926306724548
-0.060087841004133224
-0.0466076023876667
-0.03762592002749443
-0.039128612726926804
-0.06244606152176857
-0.08721892535686493
-0.09764865040779114
-0.13988636434078217
-0.19484949111938477
-0.22165215015411377
-0.2241806983947754
-0.19580885767936707
-0.09039737284183502
0.13036853075027466
0.1593555212020874
-0.35070377588272095
-0.2610340714454651
-0.19492195546627045
-0.1610868275165558
-0.13317447900772095
-0.11454048752784729
-0.10981842875480652
-0.11228494346141815
-0.1133773922920227
-0.10233233869075775
-0.0701524019241333
-0.0013154186308383942
0.1656610071659088
0.4831911325454712
0.26435586810112
-0.2786358594894409
-0.13590626418590546
-0.13993120193481445
-0.1586042046546936
-0.1654670387506485
-0.1703643500804901
-0.18559066951274872
-0.20619213581085205
-0.22322097420692444
-0.23026099801063538
-0.2147551029920578
-0.1557355523109436
0.057322945445775986
0.1800384223461151
-0.2981272339820862
