0,1,2,3
0.0,0.0,0.0,0.0
0.0,0.0,146.1411,0.0
0.0,0.0,169.81454,0.0
0.0,0.0,146.13571,0.0
0.0,0.0,143.75261,0.0
0.0,0.0,132.616,0.0
0.0,0.0,121.92354,0.0
0.0,0.0,115.46389,0.0
0.0,0.0,111.54414,0.0
0.0,0.0,113.49746,0.0
0.0,0.0,118.50378,0.0
0.0,0.0,126.0509,0.0
0.0,0.0,127.98125,0.0
0.0,0.0,109.67161,0.0
0.0,0.0,30.965647,85.59261
0.0,0.0,0.0,212.47394
0.0,0.0,0.0,138.56364
0.0,0.0,183.93059,0.0
0.0,0.0,193.57095,0.0
0.0,0.0,128.53535,0.0
0.0,0.0,125.1189,0.0
0.0,0.0,118.4677,0.0
0.0,0.0,108.501755,0.0
0.0,0.0,103.9222,0.0
0.0,0.0,99.117744,0.0
0.0,0.0,96.730225,0.0
0.0,0.0,100.7796,0.0
0.0,0.0,119.73995,0.0
0.0,0.0,138.49178,0.0
0.0,0.0,144.98978,0.0
0.0,0.0,129.42735,0.0
0.0,0.0,86.5017,0.0
0.0,0.0,25.929148,172.48846
0.0,0.0,0.0,205.92072
0.0,0.0,0.0,0.0
0.0,0.0,289.83728,0.0
0.0,0.0,146.99448,0.0
0.0,0.0,148.01053,0.0
0.0,0.0,141.33624,0.0
0.0,0.0,122.88537,0.0
0.0,0.0,105.83632,0.0
0.0,0.0,93.0629,0.0
0.0,0.0,80.07786,0.0
0.0,0.0,68.457085,0.0
0.0,0.0,61.48847,0.0
0.0,0.0,32.435917,85.917206
0.0,0.0,0.0,207.70493
0.0,0.0,0.0,129.00897
0.0,0.0,317.29,0.0
0.0,0.0,224.86732,0.0
0.0,0.0,200.75986,0.0
0.0,0.0,175.39894,0.0
0.0,0.0,150.899,0.0
0.0,0.0,132.29507,0.0
0.0,0.0,109.738556,0.0
0.0,0.0,93.230156,0.0
0.0,0.0,77.58163,0.0
0.0,0.0,79.85582,0.0
0.0,0.0,99.253746,0.0
0.0,0.0,116.60315,50.108994
0.0,0.0,66.98964,88.83431
0.0,0.0,0.0,182.75798
0.0,0.0,0.0,172.30278
0.0,0.0,274.1861,0.0
0.0,0.0,136.94078,0.0
0.0,0.0,99.383835,0.0
0.0,0.0,101.74074,0.0
0.0,0.0,84.34359,0.0
0.0,0.0,58.62413,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.676912
0.0,0.0,0.0,194.97105
0.0,0.0,0.0,0.0
0.0,0.0,114.989746,0.0
0.0,0.0,212.82501,0.0
0.0,0.0,140.58144,0.0
0.0,0.0,120.35722,0.0
0.0,0.0,123.22021,0.0
0.0,0.0,135.51448,0.0
0.0,0.0,152.50084,0.0
0.0,0.0,168.39308,0.0
0.0,0.0,170.81343,39.593857
0.0,0.0,158.72556,65.47411
0.0,0.0,151.57368,42.1656
0.0,0.0,148.10468,46.6159
0.0,0.0,121.11356,66.058525
0.0,0.0,17.008606,150.04138
0.0,0.0,0.0,188.61038
0.0,0.0,0.0,0.0
0.0,0.0,210.20232,0.0
0.0,0.0,103.42655,0.0
0.0,0.0,90.47862,0.0
0.0,0.0,87.618904,0.0
0.0,0.0,84.46084,0.0
0.0,0.0,83.86799,0.0
0.0,0.0,89.961716,0.0
0.0,0.0,101.81281,0.0
0.0,0.0,110.531105,0.0
0.0,0.0,115.6178,0.0
0.0,0.0,121.47055,0.0
0.0,0.0,131.62071,0.0
0.0,0.0,141.87022,0.0
0.0,0.0,146.37079,0.0
0.0,0.0,142.73532,0.0
0.0,0.0,117.02724,0.0
0.0,0.0,25.530008,0.0
0.0,0.0,0.0,175.44717
0.0,0.0,0.0,124.0943
0.0,0.0,195.30333,0.0
0.0,0.0,199.05887,0.0
0.0,0.0,142.74277,0.0
0.0,0.0,144.30716,0.0
0.0,0.0,131.91562,0.0
0.0,0.0,120.12766,0.0
0.0,0.0,111.3107,0.0
0.0,0.0,93.40748,0.0
0.0,0.0,72.09215,0.0
0.0,0.0,57.267944,0.0
0.0,0.0,64.65759,0.0
0.0,0.0,85.323425,0.0
0.0,0.0,106.47388,74.79456
0.0,0.0,23.7008,108.184006
0.0,0.0,0.0,191.13109
0.0,0.0,0.0,136.44827
0.0,0.0,328.048,0.0
0.0,0.0,203.33578,0.0
0.0,0.0,148.30173,0.0
0.0,0.0,131.83087,0.0
0.0,0.0,96.92921,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,226.26776
0.0,0.0,0.0,12.94647
0.0,0.0,0.0,0.0
0.0,0.0,303.3801,0.0
0.0,0.0,192.09229,0.0
0.0,0.0,152.4805,0.0
0.0,0.0,126.36632,0.0
0.0,0.0,114.468315,0.0
0.0,0.0,110.56372,0.0
0.0,0.0,113.61432,0.0
0.0,0.0,122.27959,0.0
0.0,0.0,129.59146,0.0
0.0,0.0,133.29573,0.0
0.0,0.0,133.73245,0.0
0.0,0.0,134.68127,0.0
0.0,0.0,126.87573,0.0
0.0,0.0,101.03502,0.0
0.0,0.0,31.911358,140.11218
0.0,0.0,0.0,196.46097
0.0,0.0,0.0,118.74871
0.0,0.0,239.04285,0.0
0.0,0.0,135.01822,0.0
0.0,0.0,117.94214,0.0
0.0,0.0,112.04275,0.0
0.0,0.0,103.78806,0.0
0.0,0.0,94.70899,0.0
0.0,0.0,94.914536,0.0
0.0,0.0,91.38836,0.0
0.0,0.0,78.83285,0.0
0.0,0.0,71.33041,0.0
0.0,0.0,79.060684,0.0
0.0,0.0,94.81521,0.0
0.0,0.0,112.54041,0.0
0.0,0.0,124.581505,39.795197
0.0,0.0,65.17511,105.70073
0.0,0.0,0.0,197.08002
0.0,0.0,0.0,173.58417
0.0,0.0,319.90546,0.0
0.0,0.0,202.80914,0.0
0.0,0.0,150.60289,0.0
0.0,0.0,140.54662,0.0
0.0,0.0,123.29678,0.0
0.0,0.0,78.0844,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,225.44962
0.0,0.0,0.0,72.61209
0.0,0.0,0.0,0.0
0.0,0.0,272.47827,0.0
0.0,0.0,174.21582,0.0
0.0,0.0,136.5671,0.0
0.0,0.0,119.129524,0.0
0.0,0.0,122.31467,0.0
0.0,0.0,129.67848,0.0
0.0,0.0,136.66362,0.0
0.0,0.0,139.10416,39.529564
0.0,0.0,129.00514,72.6861
0.0,0.0,131.25601,49.635593
