dof_pos_left_thigh
2.3930165767669678
2.087859630584717
2.1169209480285645
2.153660535812378
2.2091598510742188
2.2863221168518066
2.3835437297821045
2.4942593574523926
2.6101572513580322
2.7225096225738525
2.8246710300445557
2.912400960922241
2.983311176300049
3.037341356277466
3.0794806480407715
3.0434341430664062
2.593696117401123
2.175776958465576
2.1578681468963623
2.159686803817749
2.1885006427764893
2.249030590057373
2.343519926071167
2.4656569957733154
2.597750663757324
2.724138021469116
2.83695650100708
2.9321694374084473
3.008211612701416
3.064220905303955
3.099909543991089
3.1178998947143555
3.1125528812408447
2.9744958877563477
2.4053661823272705
2.10895037651062
2.093406915664673
2.110074281692505
2.160207748413086
2.2440710067749023
2.356409788131714
2.484391927719116
2.6175320148468018
2.747964859008789
2.870856761932373
2.9818522930145264
3.0013389587402344
2.656020402908325
2.3442893028259277
2.331587791442871
2.3303892612457275
2.346134901046753
2.398149251937866
2.4933183193206787
2.6235179901123047
2.7648024559020996
2.8996527194976807
3.0170769691467285
3.1110165119171143
3.1782994270324707
3.216332197189331
3.1766421794891357
2.8479206562042236
2.5255839824676514
2.404039144515991
2.3225767612457275
2.283785343170166
2.2932310104370117
2.3565938472747803
2.4718573093414307
2.570678949356079
2.3909525871276855
2.0656166076660156
2.0712029933929443
2.2382307052612305
2.3688173294067383
2.4827535152435303
2.5940072536468506
2.7044410705566406
2.8082501888275146
2.9002764225006104
2.979360342025757
3.051192283630371
3.1152877807617188
3.167840003967285
3.2009387016296387
3.209888458251953
3.038419008255005
2.5118095874786377
2.2270987033843994
2.195420742034912
2.184403896331787
2.1906416416168213
2.214150905609131
2.257605791091919
2.3240628242492676
2.410405397415161
2.506784200668335
2.603959083557129
2.696700096130371
2.781924247741699
2.8563106060028076
2.916998863220215
2.962451219558716
2.993734121322632
3.0209407806396484
3.005998134613037
2.702281951904297
2.278653860092163
2.2567436695098877
2.2444660663604736
2.256819248199463
2.299353837966919
2.378509283065796
2.4914438724517822
2.6176466941833496
2.738375186920166
2.8484997749328613
2.946906566619873
3.0329132080078125
3.10196590423584
3.1503708362579346
3.1220948696136475
2.7154974937438965
2.460564136505127
2.3443868160247803
2.2688348293304443
2.2416114807128906
2.27380633354187
2.4407665729522705
2.531651496887207
2.172778367996216
1.858879804611206
1.934739589691162
2.0730247497558594
2.194713592529297
2.2979543209075928
2.388922929763794
2.4741756916046143
2.559760093688965
2.647606611251831
2.7355470657348633
2.820664405822754
2.9008378982543945
2.9739506244659424
3.038020610809326
3.0912811756134033
3.123197555541992
3.0932230949401855
2.662750720977783
2.2981648445129395
2.2780890464782715
2.26377010345459
2.259965181350708
2.2766950130462646
2.3242290019989014
2.4081053733825684
2.517329692840576
2.6341822147369385
2.7486276626586914
2.856208324432373
2.9534854888916016
3.0370795726776123
3.103667736053467
3.1465749740600586
3.1212053298950195
2.7189459800720215
2.376065731048584
2.315307855606079
2.2755424976348877
2.2675466537475586
2.298635721206665
2.385565996170044
2.5586369037628174
2.6663198471069336
2.335181951522827
2.042588472366333
2.0818397998809814
2.230475425720215
2.3315274715423584
2.4134774208068848
2.4967002868652344
2.583858013153076
2.671112537384033
2.755436897277832
2.841503858566284
2.9319286346435547
3.0225510597229004
3.1037309169769287
3.1645946502685547
3.1996090412139893
3.1591525077819824
2.842916488647461
2.4405946731567383
2.348651170730591
2.2806894779205322
2.2412033081054688
2.234642505645752
2.2661454677581787
2.3301796913146973
2.4094696044921875
2.4866230487823486
2.55340838432312
2.6089987754821777
2.6543660163879395
2.686065435409546
2.695796251296997
2.485388994216919
2.128964900970459
2.1459460258483887
2.1785762310028076
2.2213141918182373
2.287578821182251
2.3745276927948
2.4719316959381104
2.5731561183929443
2.676598310470581
2.782280445098877
2.8886988162994385
2.9935173988342285
3.086188316345215
2.9447383880615234
2.4212703704833984
2.257066488265991
2.210700273513794
2.1951892375946045
2.223888397216797
2.2962257862091064
2.405527114868164
2.539294719696045
2.6818573474884033
2.820300340652466
2.944226026535034
3.047606945037842
3.1303672790527344
3.188676357269287
3.170332670211792
2.8712968826293945
2.5233240127563477
2.4207425117492676
2.348386287689209
2.306875467300415
2.301851987838745
2.336988925933838
2.401904821395874
2.4720146656036377
2.5221080780029297
2.5552568435668945
2.5209619998931885
2.3114891052246094
2.1406044960021973
2.2418296337127686
2.3171544075012207
2.3527376651763916
2.3790640830993652
2.4148616790771484
2.463986396789551
2.5261952877044678
2.599071741104126
2.67952036857605
2.7625458240509033
2.8438541889190674
2.9202218055725098
2.9898500442504883
3.0512542724609375
3.1033308506011963
3.134916305541992
3.0312812328338623
2.492957353591919
2.142434597015381
2.1364030838012695
2.148874521255493
2.173173189163208
2.2147843837738037
2.283660888671875
2.3822407722473145
2.5001204013824463
2.622138023376465
2.7379581928253174
2.840777635574341
2.9259657859802246
2.9905571937561035
3.0341360569000244
3.0596137046813965
3.0744221210479736
2.999638319015503
2.473552703857422
2.0675063133239746
2.0430166721343994
2.016813039779663
2.034008264541626
2.100356101989746
2.2066776752471924
2.332564115524292
2.459841728210449
2.5794708728790283
2.687208890914917
2.781137704849243
2.861252546310425
2.928462028503418
2.98437237739563
3.033933162689209
3.0458900928497314
2.7323765754699707
2.2198736667633057
2.108098268508911
2.078575611114502
2.094078779220581
2.152423620223999
2.246931552886963
2.366055965423584
2.498216152191162
2.633605480194092
2.7635600566864014
2.8811421394348145
2.9817657470703125
3.0629377365112305
3.115452527999878
3.095973253250122
2.7660374641418457
2.3877627849578857
2.3534936904907227
2.33840274810791
2.3403570652008057
2.367753505706787
2.433027505874634
2.542029857635498
2.677826404571533
2.7187411785125732
2.3863465785980225
2.194283962249756
2.2747881412506104
2.3800859451293945
2.4427969455718994
2.496776819229126
2.570753812789917
2.665431022644043
2.7593889236450195
2.8465332984924316
2.9312400817871094
3.007383108139038
3.069420099258423
3.1135497093200684
3.1382153034210205
3.148256778717041
3.0659379959106445
2.634441375732422
2.194305896759033
2.144503355026245
2.1152117252349854
2.11619234085083
2.142827272415161
2.194042921066284
2.267233371734619
2.355823516845703
2.4507839679718018
2.5443315505981445
2.6326088905334473
2.7137582302093506
2.7864654064178467
2.8499770164489746
2.903533697128296
2.94809627532959
2.9882373809814453
3.0015337467193604
2.8466343879699707
2.4971513748168945
2.4711906909942627
2.4443697929382324
2.4419748783111572
2.4747674465179443
2.5445070266723633
2.6808907985687256
2.78818678855896
2.451848030090332
2.0802180767059326
2.0336363315582275
2.161076068878174
2.269385814666748
2.3648524284362793
2.45841908454895
2.55133318901062
2.6413474082946777
2.7272725105285645
2.809739112854004
2.8899407386779785
2.9729862213134766
3.0538556575775146
3.1211650371551514
3.1659302711486816
3.054462194442749
2.5693798065185547
2.293120861053467
2.247265338897705
2.2223010063171387
2.215026378631592
2.230717897415161
2.275838613510132
2.3535075187683105
2.455960273742676
