0,1,2,3
0.0,0.0,0.0,176.0729
0.0,0.0,0.0,129.3885
0.0,0.0,295.99118,0.0
0.0,0.0,127.7892,0.0
0.0,0.0,100.1238,0.0
0.0,0.0,81.87885,0.0
0.0,0.0,64.31829,0.0
0.0,0.0,52.63359,0.0
0.0,0.0,41.00407,0.0
0.0,0.0,17.64588,0.0
0.0,0.0,50.53678,0.0
0.0,0.0,55.077095,0.0
0.0,0.0,55.390335,0.0
0.0,0.0,34.7935,106.299904
0.0,0.0,0.0,163.66199
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,260.30173,0.0
0.0,0.0,133.0521,0.0
0.0,0.0,146.21269,0.0
0.0,0.0,142.79037,0.0
0.0,0.0,134.96822,0.0
0.0,0.0,124.11028,0.0
0.0,0.0,93.48527,0.0
0.0,0.0,0.0,174.81416
0.0,0.0,0.0,147.09132
0.0,0.0,209.47118,0.0
0.0,0.0,169.0414,0.0
0.0,0.0,137.39844,0.0
0.0,0.0,138.81128,0.0
0.0,0.0,122.68376,0.0
0.0,0.0,103.74148,0.0
0.0,0.0,76.08246,0.0
0.0,0.0,29.38356,91.46728
0.0,0.0,0.0,117.73274
0.0,0.0,0.0,117.58349
0.0,0.0,0.0,0.0
0.0,0.0,171.79039,0.0
0.0,0.0,80.173645,0.0
0.0,0.0,91.37284,0.0
0.0,0.0,98.73998,0.0
0.0,0.0,107.505104,0.0
0.0,0.0,112.487946,0.0
0.0,0.0,112.57769,0.0
0.0,0.0,108.33191,46.750317
0.0,0.0,89.78096,44.82729
0.0,0.0,78.62815,83.39203
0.0,0.0,0.0,161.08292
0.0,0.0,0.0,183.2825
0.0,0.0,0.0,0.0
0.0,0.0,183.47456,0.0
0.0,0.0,146.13809,0.0
0.0,0.0,132.46016,0.0
0.0,0.0,125.870895,0.0
0.0,0.0,118.82519,0.0
0.0,0.0,116.208115,0.0
0.0,0.0,112.98601,0.0
0.0,0.0,103.95894,0.0
0.0,0.0,99.38029,0.0
0.0,0.0,100.902214,0.0
0.0,0.0,109.281944,0.0
0.0,0.0,116.88962,0.0
0.0,0.0,121.11958,0.0
0.0,0.0,105.780304,0.0
0.0,0.0,35.777157,0.0
0.0,0.0,0.0,107.685455
0.0,0.0,0.0,78.858734
0.0,0.0,238.3225,0.0
0.0,0.0,106.03784,0.0
0.0,0.0,99.26481,0.0
0.0,0.0,84.98909,0.0
0.0,0.0,52.57954,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,80.818405
0.0,0.0,0.0,114.964424
0.0,0.0,0.0,0.0
0.0,0.0,184.93619,0.0
0.0,0.0,244.49413,0.0
0.0,0.0,183.48344,0.0
0.0,0.0,159.34674,0.0
0.0,0.0,146.0007,0.0
0.0,0.0,140.58047,100.50375
0.0,0.0,126.18334,15.9789
0.0,0.0,139.13664,79.12178
0.0,0.0,132.25858,74.295395
0.0,0.0,98.92015,102.52458
0.0,0.0,0.0,142.88939
