dof_vel_right_calf
-3.4939122200012207
-1.4417312145233154
-8.781054496765137
-0.8298760056495667
1.7858953475952148
1.9214755296707153
1.737634301185608
1.5995198488235474
1.3054968118667603
1.037429690361023
1.196461796760559
1.2348397970199585
2.0335183143615723
-6.96442985534668
-9.149871826171875
-0.23414312303066254
-4.982452869415283
-1.2133896350860596
-0.2899562120437622
0.6917232871055603
0.8991245627403259
1.133676290512085
1.6539764404296875
3.201573371887207
-7.373489856719971
-4.642313003540039
-11.136574745178223
-3.916497230529785
0.9921046495437622
1.3638544082641602
1.562424659729004
2.292593479156494
2.9566307067871094
-3.9972755908966064
-4.519503116607666
-2.2157697677612305
-6.021716594696045
0.599378764629364
1.1440279483795166
1.618423581123352
1.234701156616211
0.6936796307563782
0.29850250482559204
0.2476622462272644
-3.2625837326049805
-2.789949655532837
-3.200934886932373
-4.585887432098389
-4.318108558654785
-7.975937366485596
-1.6994562149047852
0.43505728244781494
0.7968512177467346
0.45557236671447754
0.550146758556366
0.9121723175048828
0.8382185101509094
0.4411124587059021
0.0016811974346637726
-0.27954038977622986
-0.3519688844680786
-0.18328338861465454
0.2908381223678589
1.0179938077926636
2.8902359008789062
-2.8774609565734863
-3.0036377906799316
-8.324729919433594
-3.47463321685791
0.3018583357334137
0.9842960834503174
1.294357419013977
2.655017614364624
8.56870174407959
-6.808794975280762
-7.458741664886475
-10.543306350708008
-3.2938895225524902
1.266133189201355
2.124894857406616
1.6361075639724731
0.9495075941085815
-7.747068405151367
-2.746328115463257
-4.813446521759033
-3.3241477012634277
-3.088599920272827
-3.640259265899658
-2.2662158012390137
-8.056008338928223
-1.2276443243026733
1.1450862884521484
1.071445345878601
1.04391348361969
1.1268168687820435
1.1287480592727661
1.1635078191757202
0.9081260561943054
0.8707263469696045
1.3294199705123901
2.616745710372925
-12.149444580078125
-3.7439165115356445
-8.750043869018555
0.3790752589702606
1.5260180234909058
1.9671533107757568
1.7004153728485107
1.2695258855819702
0.7051956057548523
0.36464881896972656
0.21675869822502136
0.33590051531791687
0.8209272027015686
1.7630172967910767
-4.479292392730713
-5.4339447021484375
-2.954495906829834
-7.772608280181885
-1.661645531654358
1.3657419681549072
1.3188003301620483
0.9405794739723206
1.142931580543518
1.455736517906189
-0.918716549873352
-2.9082250595092773
-4.625303745269775
-5.082950592041016
-3.230266571044922
-5.613093852996826
-2.5978918075561523
0.5558143854141235
1.3656129837036133
1.3837684392929077
1.5440887212753296
1.989311933517456
-0.8864299058914185
-4.678380012512207
-2.503340482711792
-6.110603332519531
-0.24370037019252777
0.8760960698127747
1.167093276977539
0.5455623269081116
0.08383522927761078
-0.1833357959985733
-0.32616251707077026
-0.14408481121063232
0.32818371057510376
0.8191086053848267
1.5022344589233398
2.689483880996704
-6.580060958862305
-5.368404388427734
-8.309324264526367
-2.8879740238189697
-0.08526763319969177
0.9441221356391907
0.9242822527885437
0.8816623091697693
1.0171287059783936
1.08855140209198
1.0713738203048706
1.0372200012207031
1.0919517278671265
1.220389723777771
1.3870494365692139
-1.1838279962539673
-4.8872880935668945
-4.359899044036865
-4.682539463043213
-6.793017864227295
-1.062166690826416
1.431490421295166
1.8598347902297974
1.9275500774383545
1.9916183948516846
1.700838565826416
1.513735294342041
1.38337242603302
1.55569589138031
1.3019238710403442
0.7074006795883179
-5.0637946128845215
-5.249208450317383
-4.838909149169922
-6.239532947540283
-9.809301376342773
-1.8441717624664307
2.1115310192108154
2.843919038772583
3.831159830093384
8.129902839660645
-15.161713600158691
-5.439613342285156
-12.444376945495605
-0.7843371629714966
3.131077527999878
-7.81467342376709
-5.457993507385254
-4.628289699554443
-3.8090527057647705
-3.052126407623291
-0.9249383211135864
-1.771009922027588
-1.737287998199463
-2.751619815826416
-1.1978400945663452
-8.056560516357422
-1.1018633842468262
1.9912468194961548
2.6820313930511475
2.2828145027160645
1.6889317035675049
0.8799556493759155
0.3322516679763794
0.13636229932308197
0.25399062037467957
0.5227686166763306
0.9426013827323914
-3.0557937622070312
-3.913382053375244
-5.035317420959473
-2.405341625213623
-9.724809646606445
-2.7034687995910645
-0.07627202570438385
1.915325403213501
1.7112655639648438
1.5097683668136597
1.368495225906372
1.23389732837677
-5.692508220672607
0.6619181036949158
-3.7563066482543945
-1.6338703632354736
-3.1251752376556396
-4.299116134643555
-4.171967029571533
-6.0823869705200195
-5.414673805236816
-0.734756350517273
0.8872798681259155
0.9952113628387451
1.2922348976135254
1.65605628490448
1.7887585163116455
1.6838874816894531
2.2799456119537354
5.397337913513184
-20.690996170043945
-3.6810412406921387
-15.316139221191406
-0.7929604053497314
2.7433507442474365
1.9126800298690796
1.29285728931427
-5.9710845947265625
-0.4403398633003235
-3.7092106342315674
-2.5437865257263184
-2.2606210708618164
-5.538309097290039
-7.022057056427002
-6.7726335525512695
2.3480286598205566
-11.818574905395508
-0.8864458203315735
25.85970115661621
-6.969167709350586
