dof_pos_target_right_hip
-0.023837758228182793
-0.0360432043671608
-0.22249580919742584
-0.3796975910663605
-0.3170192539691925
-0.17649522423744202
-0.0353839248418808
0.07231911271810532
0.12871696054935455
0.13829615712165833
0.10995830595493317
0.05689004808664322
-0.013695137575268745
-0.09096404165029526
-0.2652931213378906
-0.3330245018005371
-0.4055629372596741
-0.415561705827713
-0.32783418893814087
-0.21921247243881226
-0.11543958634138107
-0.03407822549343109
0.011385137215256691
0.020021075382828712
0.009779402986168861
-0.03995395451784134
-0.25169581174850464
-0.43161439895629883
-0.35614365339279175
-0.18364399671554565
-0.0011536013334989548
0.13911683857440948
0.19898881018161774
0.1800702065229416
0.07856477051973343
0.024159753695130348
-0.15205855667591095
-0.3056250512599945
-0.2937906086444855
-0.22477830946445465
-0.14103193581104279
-0.06542760878801346
-0.009656151756644249
0.020689064636826515
0.024720141664147377
-0.003591945394873619
-0.03171278536319733
-0.049032337963581085
-0.09778084605932236
-0.28179603815078735
-0.4542088210582733
-0.42598462104797363
-0.2699553966522217
-0.08775347471237183
0.08128676563501358
0.20386740565299988
0.2637312710285187
0.2660604417324066
0.22784249484539032
0.1700533777475357
0.10601133853197098
0.04676365852355957
0.0005667302757501602
-0.031025594100356102
-0.047885894775390625
-0.04878172278404236
-0.11862548440694809
-0.288167268037796
-0.3631606698036194
-0.2640647292137146
-0.10602112859487534
0.046062298119068146
0.1712673157453537
0.2488545924425125
0.21855221688747406
0.03898479789495468
-0.1413806676864624
-0.42584228515625
-0.3922779858112335
-0.23800699412822723
-0.05727618187665939
0.09359823912382126
0.18514542281627655
0.18014129996299744
0.13294853270053864
0.07564346492290497
0.013986023142933846
-0.028835264965891838
-0.12989850342273712
-0.3898221552371979
-0.4940246343612671
-0.367625892162323
-0.16795606911182404
0.01892179436981678
0.15213178098201752
0.22290122509002686
0.24913343787193298
0.2386438101530075
0.20474547147750854
0.16196106374263763
0.11238556355237961
0.05824050307273865
-0.1181074008345604
-0.20479728281497955
-0.38935941457748413
-0.315679669380188
-0.21669086813926697
-0.12013836950063705
-0.03947392851114273
0.017996886745095253
0.053126998245716095
0.06913527846336365
0.06731892377138138
0.04554002732038498
0.005120450630784035
-0.04305219650268555
-0.0491926446557045
-0.12499003857374191
-0.37408363819122314
-0.5061070322990417
-0.40292879939079285
-0.22075454890727997
-0.04529992491006851
0.10003460198640823
0.19344381988048553
0.22234950959682465
0.17749565839767456
0.1190670058131218
0.08198323100805283
0.025852972641587257
-0.1285487711429596
-0.2844063341617584
-0.33087265491485596
-0.28307434916496277
-0.2007308155298233
-0.12351372092962265
-0.0725555345416069
-0.055247657001018524
-0.07072554528713226
-0.11065732687711716
-0.21796132624149323
-0.3168294131755829
-0.3192693293094635
-0.2600369155406952
-0.1775743067264557
-0.09826059639453888
-0.04022440314292908
-0.010818233713507652
-0.01006818376481533
-0.030419697985053062
-0.060872845351696014
-0.08816958218812943
-0.10143078118562698
-0.09418942779302597
-0.13685454428195953
-0.2982316315174103
-0.4554678797721863
-0.43560680747032166
-0.28976255655288696
-0.12459953874349594
0.0271304864436388
0.1503698080778122
0.226573184132576
0.2453809678554535
0.2130248248577118
0.14893308281898499
0.07106328755617142
-0.00643446110188961
-0.07074428349733353
-0.0969574972987175
-0.12359293550252914
