dof_vel_right_thigh
4.116608619689941
4.049753189086914
3.4406113624572754
2.5767664909362793
2.0670700073242188
2.450019121170044
2.23726224899292
2.676196336746216
2.159306049346924
2.372678756713867
2.2071337699890137
-1.9132953882217407
-2.6831696033477783
-3.0609939098358154
-3.6878461837768555
-4.249373912811279
-2.7919187545776367
3.120163679122925
1.9635602235794067
1.7979135513305664
2.808306932449341
3.0277504920959473
2.823659658432007
2.580453634262085
2.6210949420928955
2.800157070159912
3.0836799144744873
3.571225881576538
3.5520732402801514
3.755265712738037
3.0450263023376465
1.6066021919250488
0.0469820499420166
-1.0628222227096558
-0.0697864517569542
0.1762758195400238
0.9881014823913574
2.0569968223571777
3.168165683746338
3.1273915767669678
2.346101999282837
2.260834217071533
-1.9571051597595215
-2.5617496967315674
-2.8858916759490967
-3.49172306060791
-4.110856056213379
-3.2930588722229004
-1.2444231510162354
3.161114454269409
2.27506160736084
2.8190648555755615
3.28044056892395
3.8442139625549316
4.397512912750244
4.542816638946533
4.592249870300293
4.485989570617676
3.9498071670532227
2.7416558265686035
1.1270031929016113
-0.12835919857025146
-0.5567628145217896
0.13816030323505402
0.7861760854721069
1.3988115787506104
2.314018487930298
2.666618585586548
2.6261227130889893
2.228700876235962
-2.0449109077453613
-2.5669806003570557
-2.751716375350952
-3.061307191848755
-3.7540297508239746
-3.260009527206421
-1.2565547227859497
3.133791923522949
2.1616077423095703
2.3218162059783936
3.170767307281494
3.2765700817108154
3.1867716312408447
3.0756149291992188
2.8814167976379395
3.455859899520874
3.8699111938476562
3.8477859497070312
3.965117931365967
3.3554797172546387
1.9903240203857422
0.329750657081604
-1.124902367591858
-0.4996122717857361
0.04142139106988907
0.35832908749580383
1.3054490089416504
2.980487108230591
3.0781679153442383
3.1774652004241943
2.812973976135254
-2.121000289916992
-2.746842861175537
-2.7631187438964844
-3.1174352169036865
-3.84902024269104
-3.3464860916137695
-1.848023772239685
1.9168497323989868
2.6629629135131836
2.6467366218566895
3.0309767723083496
3.63271427154541
4.048947334289551
4.366643905639648
4.598526954650879
4.468809604644775
4.374183654785156
3.624631881713867
2.326773166656494
0.871893048286438
-0.09321677684783936
-0.5083858966827393
0.06491191685199738
0.8106424808502197
2.0464656352996826
2.0887768268585205
2.9272336959838867
2.5493507385253906
2.4813661575317383
-1.8753547668457031
-2.533700704574585
-2.808103084564209
-3.179755926132202
-3.868299961090088
-3.227665901184082
-1.1245784759521484
2.7001988887786865
2.023167371749878
2.4084537029266357
3.1091604232788086
3.415571451187134
3.5522263050079346
3.785433292388916
4.168467044830322
4.208803176879883
4.142332077026367
3.5987837314605713
2.398472309112549
0.7381264567375183
-0.7210659384727478
-0.9298856854438782
0.054046619683504105
0.29850828647613525
1.0098817348480225
1.9639493227005005
2.925961971282959
2.8909385204315186
2.2324984073638916
0.006058216094970703
-2.2926337718963623
-2.586461067199707
-2.918189525604248
-3.680586099624634
