base_vel_z
0.011104950681328773
-0.0019309339113533497
0.011045284569263458
-0.0011841329978778958
0.007277880795300007
-0.0006394950905814767
0.0068037682212889194
-0.000735019042622298
0.008321577683091164
-0.0017336733872070909
0.007416699081659317
-0.0020072930492460728
0.007145138457417488
0.007732267491519451
0.01698068529367447
0.013188028708100319
0.010339069180190563
0.012885362841188908
0.009878221899271011
0.005806976463645697
0.0019846379291266203
-0.00040311834891326725
-0.0011852120514959097
0.00571948429569602
0.0039877817034721375
0.0032602560240775347
0.007529705762863159
0.003749312600120902
0.0016759695718064904
0.005294640548527241
0.0006557733868248761
0.005770818330347538
0.001386500895023346
0.0060310265980660915
0.00018161331536248326
0.00957372784614563
0.000618333404418081
0.008322244510054588
0.007623329758644104
-0.0032512927427887917
-0.0007312038214877248
-0.014023235067725182
-0.0007651419145986438
-0.010418606922030449
0.006868855562061071
-0.0027278049383312464
0.014111911877989769
0.0017552124336361885
0.014798177406191826
0.0011290257098153234
0.007563661318272352
-0.0019238984677940607
0.005059469491243362
-0.0027584561612457037
0.006355059798806906
-0.0027551143430173397
0.007050449028611183
-0.0021914455574005842
0.007438819855451584
0.009099633432924747
0.017695073038339615
0.013433868996798992
0.009594984352588654
0.012285873293876648
0.008464837446808815
0.004845855757594109
0.0017372420988976955
-0.0001666801981627941
0.005282116588205099
0.002490424085408449
0.0019310489296913147
0.0069410232827067375
0.0031680939719080925
0.0014517642557621002
0.005897212773561478
0.0013618606608361006
0.006319747772067785
0.0008896813378669322
0.010446039028465748
0.0017682822654023767
0.005680136848241091
0.006315590813755989
-0.003599526360630989
-0.0003960342728532851
-0.013272764161229134
0.0005965171149000525
-0.009301641024649143
0.008063992485404015
-0.001845945487730205
0.013044921681284904
0.0005410435260273516
0.008531815372407436
0.0003285679267719388
0.0072822789661586285
-0.0008510662009939551
0.007364900782704353
-0.0015974718844518065
0.006877321749925613
-0.0025153516326099634
0.007377988658845425
-0.002297409577295184
0.007788125425577164
-0.0070917680859565735
0.02917999029159546
0.009036065079271793
0.01200745441019535
0.013451218605041504
0.01056972797960043
0.006839231587946415
0.002592366188764572
0.006054845172911882
0.0019665872678160667
0.0003520720638334751
0.0041585988365113735
0.0005442428519017994
0.005880302749574184
0.000935416086576879
0.005604207515716553
5.7566678151488304e-05
0.009906267747282982
0.0013732804218307137
0.0086212744936347
-0.00010922527872025967
0.008443006314337254
-0.0006449463544413447
0.00830166693776846
-0.0016167862340807915
0.00742014916613698
-0.002603898523375392
0.007449926808476448
0.006375207100063562
-0.003420464927330613
-0.0026902533136308193
-0.015279826708137989
-0.0019252174533903599
-0.012213964015245438
0.006376325618475676
-0.0029569645412266254
0.013376373797655106
0.001807207940146327
0.014077620580792427
0.0008004411356523633
0.007362913340330124
-0.002910152543336153
0.0035588867031037807
-0.003934304229915142
0.006310917902737856
-0.0027400876861065626
0.007387438789010048
-0.0007276367396116257
0.008510293439030647
0.010395552963018417
0.018247365951538086
0.008599646389484406
0.007667722180485725
0.010637120343744755
0.0098823681473732
0.007506667636334896
0.00440945103764534
0.0016036314191296697
0.00029494165210053325
0.0062967324629426
0.0037148557603359222
0.0027985284104943275
0.007704101502895355
0.0033923413138836622
0.001245588413439691
0.0035400427877902985
-0.0002792729064822197
0.006066834554076195
0.001913868822157383
0.012223883531987667
0.003554661525413394
0.0007806119974702597
0.004438175354152918
-0.013726824894547462
-0.0013442339841276407
-0.012874141335487366
0.005608295556157827
-0.0039390274323523045
0.014015130698680878
0.0025806191843003035
0.015405355952680111
0.0011213727993890643
0.00777762895449996
-0.0009210053831338882
0.00714827049523592
-0.0014489321038126945
0.007299179211258888
-0.00252619874663651
0.0073113953694701195
-0.0021017163526266813
0.00702690239995718
0.00826932117342949
0.016787270084023476
0.011823367327451706
0.008637872524559498
0.01133277639746666
0.007757821120321751
0.004645646549761295
0.0017880458617582917
0.0006159271579235792
0.006473659537732601
0.00406462699174881
0.0029735262505710125
0.007253640331327915
0.002538213739171624
0.0010253976797685027
0.004655757453292608
0.00038525438867509365
0.005580282770097256
0.0006765516009181738
0.011017000302672386
0.002415660535916686
0.006206234451383352
0.006617688108235598
-0.0037464729975908995
-0.0008271956467069685
-0.012229915708303452
0.0032067785505205393
-0.008805595338344574
0.007894523441791534
-0.004498011898249388
0.011259492486715317
-0.00010363798355683684
0.01342414878308773
6.63230603095144e-05
0.006579844281077385
-0.0014381493674591184
0.00673126894980669
-0.0011568029876798391
0.00763439666479826
-0.0019820178858935833
0.007324964739382267
-0.002013303805142641
0.007172214798629284
0.008501950651407242
0.01695122756063938
0.012071192264556885
0.008688383735716343
0.011255871504545212
0.009499890729784966
0.005666229873895645
0.0022086540702730417
-7.359298615483567e-05
0.005679280962795019
0.0030614547431468964
0.0021350563038140535
0.006495227105915546
0.0015905078034847975
9.641231736168265e-05
0.004612129181623459
0.000934469630010426
0.006322418339550495
0.0014405736001208425
0.011215457692742348
0.002502999035641551
0.006078435108065605
0.0063675204291939735
-0.004270484205335379
-0.00032410529092885554
-0.012285949662327766
0.0010230094194412231
-0.00957893580198288
0.0071697961539030075
-0.002783862641081214
0.012591171078383923
0.0011367099359631538
0.009388033300638199
-0.000890423369128257
0.005834459792822599
-0.0017826767871156335
0.007030203472822905
-0.0003365637967363
0.00870143249630928
-0.0010984826367348433
0.007183621637523174
0.007916886359453201
0.015716085210442543
0.011183107271790504
0.007815362885594368
0.010843994095921516
0.009150094352662563
0.005520752631127834
0.0019166669808328152
-2.7784211852122098e-05
0.005279725417494774
0.0029852630104869604
0.0024652571883052588
0.007105522323399782
0.00236898148432374
0.0005503246793523431
0.004555570427328348
0.00039340948569588363
0.005633875727653503
0.0005635865963995457
0.010906709358096123
0.0023093963973224163
0.006167194340378046
0.006545837502926588
-0.0038720022421330214
-0.0007311691297218204
-0.013302566483616829
0.0008786821854300797
