base_vel_y
0.055610381066799164
0.07012539356946945
0.07700712978839874
0.07708543539047241
0.06859935820102692
0.047449976205825806
-0.041184619069099426
-0.008980806916952133
0.05508260801434517
0.12246543169021606
0.1430819183588028
0.14494821429252625
0.11693626642227173
0.09645800292491913
0.07840953767299652
0.059817541390657425
0.03466213122010231
0.000749859435018152
-0.03951716050505638
-0.08416108787059784
-0.12801523506641388
-0.16479967534542084
-0.19332532584667206
-0.1425413191318512
-0.06307700276374817
-0.006504620425403118
0.11405355483293533
0.12134535610675812
0.11559806764125824
0.11658076196908951
0.1242351159453392
0.12455073744058609
0.11633973568677902
0.10756980627775192
0.0951940044760704
0.07878832519054413
0.062295593321323395
0.04999067261815071
0.04471367970108986
0.048308685421943665
0.061082955449819565
0.018024127930402756
0.07894387096166611
0.08851397782564163
0.11954738944768906
0.032762520015239716
0.010659513995051384
-0.025114264339208603
-0.057544220238924026
-0.07372534275054932
-0.0892878994345665
-0.10011686384677887
-0.0839434340596199
-0.028943225741386414
0.047814249992370605
0.06787396967411041
0.10799641162157059
0.12906405329704285
0.1292412132024765
0.10959059745073318
0.09194380789995193
0.07303092628717422
0.047250643372535706
0.015584181994199753
-0.02103308215737343
-0.059875182807445526
-0.09411536902189255
-0.12076632678508759
-0.1392117440700531
-0.1457570493221283
-0.13517777621746063
-0.11461908370256424
-0.03275056183338165
0.024792928248643875
0.07355045527219772
-0.024959523230791092
0.024823812767863274
0.013446575962007046
0.018112702295184135
0.02889285981655121
0.04726500064134598
0.0609452910721302
0.06519892811775208
0.060241639614105225
0.047650355845689774
0.03008655086159706
0.010828915052115917
-0.006090195849537849
-0.01574649102985859
-0.05032634735107422
0.00675040390342474
0.07289060205221176
0.1485128104686737
0.024734016507864
0.048730477690696716
0.024543851613998413
0.03424881771206856
0.05130127817392349
0.07558870315551758
0.08954604715108871
0.09166373312473297
0.08241639286279678
0.058909110724925995
0.023077411577105522
-0.06695631146430969
-0.04046383500099182
0.024458372965455055
0.10731875896453857
0.10906455665826797
0.13112527132034302
0.10806438326835632
0.08980175852775574
0.07438038289546967
0.06380622088909149
0.04332688823342323
0.014665115624666214
-0.02389177680015564
-0.07217638194561005
-0.12320344895124435
-0.16754531860351562
-0.190077006816864
-0.1356307864189148
-0.062064431607723236
0.002871370641514659
0.0635346993803978
-0.028195705264806747
0.029096586629748344
0.00735093280673027
0.027970200404524803
0.05187474936246872
0.07742156833410263
0.09062465280294418
0.09475630521774292
0.09166833758354187
0.08031996339559555
0.05922774225473404
0.0316697396337986
0.0034950929693877697
-0.019535114988684654
-0.03574863821268082
0.013156883418560028
0.08014534413814545
0.10499007999897003
0.13551081717014313
0.08100686222314835
0.06174336373806
0.03975613787770271
0.02309071272611618
0.005213709082454443
-0.015225815586745739
-0.03891349956393242
-0.06846581399440765
-0.09703916311264038
-0.07013199478387833
-0.00742509588599205
0.037955645471811295
0.05686008557677269
0.11373141407966614
0.10356944799423218
0.08873125910758972
0.08400411158800125
0.08157551288604736
0.07006990909576416
0.0504167377948761
0.022775350138545036
-0.011926189064979553
-0.04801779240369797
-0.07963152229785919
-0.10398462414741516
-0.11712571233510971
-0.11509289592504501
-0.1087036281824112
-0.040556441992521286
0.0385957732796669
0.09252867102622986
0.0007809428498148918
0.036565832793712616
0.016384823247790337
0.028256181627511978
0.04186238348484039
0.061017606407403946
0.07093918323516846
0.07225614786148071
0.0668976828455925
0.055352333933115005
0.036606140434741974
0.013301435858011246
-0.009140081703662872
-0.025374218821525574
0.008039852604269981
0.06809791177511215
0.09106028825044632
0.14902867376804352
0.10299675911664963
0.08651363849639893
0.05888940021395683
0.03672979399561882
0.012929397635161877
-0.014623510651290417
-0.0433662012219429
-0.07609528303146362
-0.11401523649692535
-0.14948979020118713
-0.15487857162952423
-0.10509055852890015
-0.02548515982925892
0.054924141615629196
-0.038336381316185
0.014898382127285004
0.0018434412777423859
0.03541233018040657
0.07653523981571198
0.11029176414012909
0.12985923886299133
0.13970546424388885
0.13545376062393188
0.1152879148721695
0.08496519178152084
0.0524166040122509
0.021132834255695343
0.05918480455875397
0.09770650416612625
0.1086181253194809
0.15034744143486023
0.0752757117152214
0.05787893384695053
0.03283648192882538
0.004074840806424618
-0.0329805351793766
-0.07306881248950958
-0.0956302136182785
-0.09294216334819794
-0.05098448693752289
0.02210308238863945
0.059785690158605576
0.05443914979696274
0.07584346830844879
0.05520490184426308
0.029251540079712868
0.002444474259391427
-0.02863175794482231
-0.06202046200633049
-0.09706512093544006
-0.13336333632469177
-0.1695982813835144
-0.21514301002025604
-0.22758044302463531
-0.19919869303703308
-0.13266773521900177
-0.03507266938686371
0.01206708513200283
0.01801988296210766
0.049059007316827774
0.038442857563495636
0.04164551943540573
0.04678436741232872
0.048673659563064575
0.044699668884277344
0.036940790712833405
0.026313230395317078
0.011115237139165401
-0.009616616182029247
-0.03498781844973564
-0.061228059232234955
-0.08285727351903915
-0.09420212358236313
-0.07513591647148132
-0.017187468707561493
0.029398612678050995
0.14475005865097046
0.10791061073541641
0.11400770395994186
0.10957706719636917
0.1191926896572113
0.12971992790699005
0.12501868605613708
0.11187304556369781
0.09391967952251434
0.07091300189495087
0.04653996229171753
0.02618541568517685
0.013538784347474575
0.0105519350618124
0.018219079822301865
0.0610482320189476
0.11999046057462692
0.12900382280349731
0.18725942075252533
0.10839283466339111
0.08441555500030518
0.051944416016340256
0.014327489770948887
-0.026209961622953415
-0.06863545626401901
-0.10094238817691803
-0.1169682964682579
-0.13013027608394623
-0.08363623172044754
-0.007278140634298325
0.035437218844890594
0.05680852755904198
0.08526115119457245
0.06440001726150513
0.04283298924565315
0.024175360798835754
0.0010990048758685589
-0.024931445717811584
-0.052119459956884384
-0.0809502825140953
-0.10942167788743973
-0.1369391530752182
-0.162353977560997
-0.2106829136610031
-0.19653907418251038
-0.13909423351287842
-0.03562254086136818
