dof_pos_right_calf
-1.6800800561904907
-1.6562447547912598
-1.6358799934387207
-1.618987798690796
-1.597919225692749
-1.5627782344818115
-1.5512914657592773
-1.5749430656433105
-1.5659997463226318
-1.6382819414138794
-1.8108115196228027
-1.8306752443313599
-1.8133742809295654
-1.8071597814559937
-1.8065181970596313
-1.800968050956726
-1.7943028211593628
-1.7930928468704224
-1.7943224906921387
-1.7834514379501343
-1.7454371452331543
-1.679763913154602
-1.6242033243179321
-1.6073946952819824
-1.5640088319778442
-1.5020664930343628
-1.8309589624404907
-1.8569024801254272
-1.7986292839050293
-1.7634817361831665
-1.7321254014968872
-1.702288031578064
-1.6817207336425781
-1.680098056793213
-1.6920709609985352
-1.705531120300293
-1.712113618850708
-1.7070796489715576
-1.6874024868011475
-1.6473771333694458
-1.5651922225952148
-1.4308104515075684
-1.4446941614151
-1.4496108293533325
-1.6722846031188965
-1.6628813743591309
-1.6401267051696777
-1.6041916608810425
-1.5856415033340454
-1.6094037294387817
-1.642183542251587
-1.660312533378601
-1.6722790002822876
-1.6771517992019653
-1.6529816389083862
-1.6123403310775757
-1.9692466259002686
-1.9462894201278687
-1.8814560174942017
-1.8588660955429077
-1.8415497541427612
-1.8129972219467163
-1.790464997291565
-1.7880786657333374
-1.8005496263504028
-1.8091071844100952
-1.7961267232894897
-1.757842779159546
-1.7021183967590332
-1.6384738683700562
-1.564988613128662
-1.5509685277938843
-1.5285284519195557
-1.484321117401123
-1.741698980331421
-1.7240440845489502
-1.7057762145996094
-1.6506439447402954
-1.6277263164520264
-1.621497392654419
-1.627158522605896
-1.6401047706604004
-1.6585884094238281
-1.6805566549301147
-1.701644778251648
-1.7144732475280762
-1.7113268375396729
-1.6875686645507812
-1.6393593549728394
-1.5804814100265503
-1.5707340240478516
-1.5355048179626465
-1.77644944190979
-1.7778723239898682
-1.7758588790893555
-1.7265397310256958
-1.6931782960891724
-1.6616898775100708
-1.6362301111221313
-1.61664617061615
-1.604284405708313
-1.5949515104293823
-1.5808629989624023
-1.5577725172042847
-1.5594195127487183
-1.590103030204773
-1.5893999338150024
-1.5711289644241333
-1.895678997039795
-1.903537631034851
-1.8432425260543823
-1.807103157043457
-1.7852708101272583
-1.7629570960998535
-1.7428467273712158
-1.7343692779541016
-1.7355846166610718
-1.732317328453064
-1.70616614818573
-1.6538454294204712
-1.6242762804031372
-1.6153147220611572
-1.576696515083313
-1.5146228075027466
-1.8247367143630981
-1.8011062145233154
-1.7626899480819702
-1.6849491596221924
-1.6410021781921387
-1.6111701726913452
-1.5959590673446655
-1.592698335647583
-1.602443814277649
-1.621036171913147
-1.6396348476409912
-1.6488224267959595
-1.6429685354232788
-1.6212222576141357
-1.5832573175430298
-1.520114779472351
-1.5421229600906372
-1.5406309366226196
-1.5237926244735718
-1.7800850868225098
-1.8097227811813354
-1.7800081968307495
-1.756282091140747
-1.744200348854065
-1.7353565692901611
-1.7249035835266113
-1.7092417478561401
-1.6805627346038818
-1.6685688495635986
-1.6755998134613037
-1.6517033576965332
-1.6118278503417969
-1.9579501152038574
-1.9340097904205322
-1.8599096536636353
-1.8273736238479614
-1.806526780128479
-1.778517723083496
-1.754274845123291
-1.7480628490447998
-1.759650707244873
-1.7743126153945923
-1.7734410762786865
-1.7490664720535278
-1.706398844718933
-1.6536719799041748
-1.589646816253662
-1.5456515550613403
-1.5335948467254639
-1.4919519424438477
-1.7092398405075073
-1.7088133096694946
-1.6975153684616089
-1.652747631072998
-1.6338285207748413
-1.6239326000213623
-1.6229767799377441
-1.6283107995986938
-1.640173077583313
-1.6562323570251465
-1.6696723699569702
-1.6712071895599365
-1.655023217201233
-1.6198301315307617
-1.5600746870040894
-1.5709009170532227
-1.5618128776550293
-1.5475091934204102
-1.8185837268829346
-1.8501060009002686
-1.8161039352416992
-1.788644790649414
-1.7758537530899048
-1.7673735618591309
-1.7620030641555786
-1.7588788270950317
-1.7486379146575928
-1.715484380722046
-1.6542812585830688
-1.6545703411102295
-1.618712306022644
-1.554772973060608
-1.7933624982833862
-1.7802997827529907
-1.7758867740631104
-1.721561074256897
-1.6819533109664917
-1.6480296850204468
-1.619317889213562
-1.5979020595550537
-1.5869165658950806
-1.579255223274231
-1.5645939111709595
-1.5400357246398926
-1.505549669265747
-1.4527980089187622
-1.4685649871826172
-1.4856159687042236
-1.4874897003173828
-1.7368775606155396
-1.771535038948059
-1.7532821893692017
-1.7379100322723389
-1.7318533658981323
-1.7255445718765259
-1.7123408317565918
-1.7383192777633667
-1.7575982809066772
-1.7561273574829102
-1.7243990898132324
-1.7687571048736572
-1.8971664905548096
-1.857370138168335
-1.7974070310592651
-1.7690839767456055
-1.7618331909179688
-1.7621736526489258
-1.7664883136749268
-1.7718652486801147
-1.7667325735092163
-1.7362626791000366
-1.6912078857421875
-1.695029616355896
-1.6831896305084229
-1.6386326551437378
-1.5718090534210205
-1.7146481275558472
-1.7195050716400146
-1.6992906332015991
-1.6710774898529053
-1.6667357683181763
-1.673219084739685
-1.685926079750061
-1.7034257650375366
-1.726126790046692
-1.75095534324646
-1.771303415298462
-1.7791327238082886
-1.768264651298523
-1.7359665632247925
-1.6833114624023438
-1.6092842817306519
-1.5844818353652954
-1.5541263818740845
-1.5052993297576904
-1.8201773166656494
-1.847875952720642
-1.7907427549362183
-1.7573976516723633
-1.7341870069503784
-1.7121573686599731
-1.6936324834823608
-1.6879171133041382
-1.695641040802002
