command_y
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
-0.12353382259607315
