dof_pos_left_calf
-1.8386059999465942
-1.7714043855667114
-1.9326063394546509
-2.3183434009552
-1.8779860734939575
-1.8658467531204224
-1.8467254638671875
-1.8243308067321777
-1.7993470430374146
-1.7734718322753906
-1.7470567226409912
-1.7190834283828735
-1.6882776021957397
-1.6541829109191895
-1.6165823936462402
-1.5744357109069824
-1.5259599685668945
-1.4696073532104492
-1.4046919345855713
-1.333335041999817
-1.2669874429702759
-1.3680092096328735
-1.7498151063919067
-2.278524398803711
-1.7492003440856934
-1.371115803718567
-1.3617868423461914
-1.425480604171753
-1.4835456609725952
-1.5329490900039673
-1.568074107170105
-1.595893383026123
-1.7986701726913452
-2.2005069255828857
-1.9465136528015137
-1.739689826965332
-1.7939037084579468
-1.8374583721160889
-1.867997169494629
-1.8879436254501343
-1.9011662006378174
-1.908726453781128
-1.9103889465332031
-1.9057821035385132
-1.8925644159317017
-1.8657090663909912
-1.8227133750915527
-2.172377109527588
-2.02887225151062
-1.8994323015213013
-1.865403175354004
-1.8371988534927368
-1.818554401397705
-1.8087738752365112
-1.8053945302963257
-1.806298851966858
-1.8081777095794678
-1.8072646856307983
-1.8025791645050049
-1.7944042682647705
-1.7809497117996216
-1.7601566314697266
-1.7283447980880737
-1.6827224493026733
-1.6198786497116089
-1.9450953006744385
-2.2238245010375977
-1.8005608320236206
-1.7560549974441528
-1.7277064323425293
-1.703476071357727
-1.6839251518249512
-1.6698137521743774
-1.6601094007492065
-1.6521687507629395
-1.6429005861282349
-1.6306743621826172
-1.6138490438461304
-1.5903842449188232
-1.5576667785644531
-1.5131354331970215
-1.4554144144058228
-1.385840654373169
-1.3137327432632446
-1.354382872581482
-1.5779175758361816
-2.1573970317840576
-1.7143934965133667
-1.7182903289794922
-1.731770396232605
-1.7408429384231567
-1.7441039085388184
-1.740180253982544
-1.7265982627868652
-1.7015095949172974
-1.6664985418319702
-1.6284856796264648
-1.617335557937622
-1.6804955005645752
-2.1640625
-2.1125340461730957
-1.9491580724716187
-1.9375007152557373
-1.898193359375
-1.8442424535751343
-1.7896325588226318
-1.825698971748352
-1.8711525201797485
-1.9003667831420898
-2.2246925830841064
-2.3354485034942627
-2.02028489112854
-1.9729515314102173
-1.9380654096603394
-1.8951305150985718
-1.8452723026275635
-1.7832694053649902
-1.7148730754852295
-1.6465492248535156
-1.5924279689788818
-1.5723119974136353
-1.5819796323776245
-1.6034170389175415
-1.965775966644287
-2.296311378479004
-2.2518727779388428
-1.9000366926193237
-1.906292200088501
-1.9059511423110962
-1.8912800550460815
-1.8653712272644043
-1.8354469537734985
-1.806664228439331
-1.7815619707107544
-1.7640608549118042
-1.7596027851104736
-1.7714927196502686
-1.7994616031646729
-1.8412797451019287
-1.893536925315857
-1.9455676078796387
-2.06199312210083
-2.1814730167388916
-2.2334203720092773
-2.2393336296081543
-2.0866219997406006
-1.9736090898513794
-1.952223539352417
-1.9408725500106812
-1.9359158277511597
-1.9353466033935547
-1.9309171438217163
-1.977605938911438
-2.3170320987701416
-2.2425975799560547
-1.8420603275299072
-1.903611660003662
-1.946123480796814
-1.979088306427002
-2.0026180744171143
-2.0112195014953613
-2.0027716159820557
-1.980114221572876
-1.939935326576233
-1.9444282054901123
-2.3598110675811768
-1.908258318901062
-1.891860842704773
-1.8702778816223145
-1.8451851606369019
-1.8187156915664673
-1.792816162109375
-1.7684288024902344
-1.745010256767273
-1.721152901649475
-1.695844292640686
-1.6680563688278198
-1.636222004890442
-1.5983299016952515
-1.5527359247207642
-1.506176233291626
-1.6471918821334839
-2.0754194259643555
-1.8433586359024048
-1.8535447120666504
-1.8588305711746216
-1.8544594049453735
-1.8386789560317993
-1.809985637664795
-1.7673180103302002
-1.7118254899978638
-1.6493786573410034
-1.6614930629730225
-1.8570533990859985
-2.3041863441467285
-1.7593711614608765
-1.558178186416626
-1.6091444492340088
-1.653176188468933
-1.6932306289672852
-1.7257086038589478
-1.7495676279067993
-1.7622767686843872
-1.7631365060806274
-1.7508025169372559
-1.7241153717041016
-1.6788489818572998
-1.7264920473098755
-2.1330995559692383
-1.9088140726089478
-1.8763883113861084
-1.8356581926345825
-1.78385591506958
-1.7245805263519287
-1.6613508462905884
-1.5991092920303345
-1.6528878211975098
-1.9840337038040161
-2.2647249698638916
-1.810743808746338
-1.8604702949523926
-1.903059482574463
-1.9293837547302246
-1.9432951211929321
-1.948541283607483
-1.9462116956710815
-1.9384254217147827
-1.9265609979629517
-1.9110110998153687
-1.8897703886032104
-1.8597923517227173
-1.8201297521591187
-1.7628849744796753
-1.7539407014846802
-2.053091287612915
-2.213475465774536
-1.7229818105697632
-1.6636489629745483
-1.6433542966842651
-1.636749505996704
-1.6399168968200684
-1.6472671031951904
-1.65479576587677
-1.6597518920898438
-1.6599342823028564
-1.652525782585144
-1.6349822282791138
-1.605263352394104
-1.5624020099639893
-1.5090786218643188
-1.452842116355896
-1.7599077224731445
-2.304520606994629
-1.805451512336731
-1.630780816078186
-1.6159772872924805
-1.6178996562957764
-1.6288114786148071
-1.6422898769378662
-1.649027705192566
-1.6410123109817505
-1.716990351676941
-1.9366822242736816
-2.3583343029022217
-1.8669029474258423
-1.8888953924179077
-1.9203903675079346
-1.9453721046447754
-1.9671591520309448
-1.9831483364105225
-1.9934145212173462
-1.998767614364624
-1.9980653524398804
-1.9900509119033813
-1.9645785093307495
-1.9173460006713867
-1.9184472560882568
-2.209770917892456
-1.9617547988891602
-1.6681746244430542
-1.6287407875061035
-1.6587300300598145
-1.6910598278045654
-1.7218152284622192
-1.7486692667007446
-1.7699779272079468
-1.7831999063491821
-1.7873388528823853
-1.7815486192703247
-1.7638576030731201
-1.7320715188980103
-1.684309720993042
-1.6472841501235962
-2.090336799621582
-2.060798406600952
-2.0099406242370605
-1.9286144971847534
-1.8469297885894775
-1.7699655294418335
-1.699979543685913
-1.670201301574707
-1.9480043649673462
-2.204937696456909
-1.675967812538147
-1.4986211061477661
-1.4961062669754028
-1.4746513366699219
-1.4847571849822998
-1.539648413658142
-1.5755897760391235
-1.5907542705535889
-1.588051438331604
-1.5753979682922363
-1.5619043111801147
-1.561456561088562
-1.5607411861419678
-1.9847716093063354
-2.3000011444091797
-2.0904572010040283
-1.984376311302185
-2.0146336555480957
-2.022373676300049
-2.0116875171661377
-1.987657904624939
-1.957866907119751
-1.93047297000885
-1.9112763404846191
-1.9033324718475342
-1.9068511724472046
-1.919578194618225
-1.939872145652771
-1.9647716283798218
-1.990049123764038
-2.0136406421661377
-2.032188653945923
-2.0429799556732178
-2.041429042816162
-2.0235342979431152
-1.9858115911483765
-1.9247199296951294
-2.130889892578125
-2.196072816848755
-1.6909669637680054
-1.6263197660446167
-1.6066405773162842
-1.5965913534164429
-1.5943782329559326
-1.5962721109390259
-1.5985965728759766
-1.5966835021972656
-1.5875998735427856
-1.5687437057495117
-1.5382964611053467
-1.4950159788131714
-1.4413095712661743
-1.3814579248428345
-1.393513560295105
-1.6612458229064941
-1.9468778371810913
-1.620267629623413
-1.6322451829910278
-1.6825615167617798
-1.7199852466583252
-1.746687412261963
-1.7648839950561523
-1.7758451700210571
-1.7793149948120117
-1.7754812240600586
-1.7634085416793823
-1.7403643131256104
-1.700216293334961
-1.7271922826766968
-2.2159652709960938
-1.9613958597183228
-1.912203073501587
-1.8557624816894531
-1.7993371486663818
-1.7466012239456177
-1.6960238218307495
-1.6093071699142456
-1.667016625404358
-2.178940534591675
-1.9148941040039062
-1.5598384141921997
-1.5871500968933105
-1.6310231685638428
-1.6733837127685547
-1.711044192314148
-1.738501787185669
-1.7537810802459717
-1.7533938884735107
-1.7366377115249634
-1.6954201459884644
-2.0175726413726807
-2.256859302520752
-1.6923270225524902
-1.6285505294799805
-1.6313061714172363
-1.6346986293792725
-1.6386337280273438
