dof_torque_left_thigh
2.3836169242858887
2.3514585494995117
2.3320868015289307
2.3066744804382324
2.2826437950134277
2.262899398803711
2.2443928718566895
2.219810962677002
2.2504961490631104
2.1771650314331055
2.160177707672119
2.126807689666748
2.173325777053833
2.1744821071624756
2.150674819946289
2.1861133575439453
2.1920437812805176
2.426745891571045
2.99504017829895
3.336681604385376
3.9467029571533203
3.8003318309783936
2.5642378330230713
2.3939101696014404
2.681180715560913
2.861675977706909
3.0960805416107178
3.3176872730255127
3.46168851852417
3.604311227798462
3.723024368286133
3.822244644165039
3.923877716064453
4.008292198181152
4.088906764984131
4.115288734436035
4.157339096069336
4.119462013244629
4.110581874847412
4.051177978515625
3.9683589935302734
3.9096014499664307
3.8533170223236084
3.772000789642334
3.722841501235962
3.6696906089782715
3.627993583679199
3.5971291065216064
3.5716302394866943
3.5480704307556152
3.5205349922180176
3.4967894554138184
3.4697062969207764
3.4345691204071045
3.395444393157959
3.3560073375701904
3.3379549980163574
3.2799253463745117
3.2595748901367188
3.229985237121582
3.209613084793091
3.1894261837005615
3.1702821254730225
3.1696512699127197
3.182082414627075
3.1921656131744385
3.2256221771240234
3.2470028400421143
3.2730348110198975
3.3056302070617676
3.3475730419158936
3.383481502532959
3.422258138656616
3.459866762161255
3.4936299324035645
3.5348293781280518
3.576305389404297
3.5946385860443115
3.621570348739624
3.6453869342803955
3.6594557762145996
3.675959587097168
3.6674773693084717
3.656414270401001
3.642075777053833
3.621613025665283
3.598917007446289
3.5709190368652344
3.5366551876068115
3.499908685684204
3.468291997909546
3.4348225593566895
3.405975818634033
3.378516674041748
3.352120876312256
3.338423728942871
3.320707082748413
3.3080031871795654
3.3031840324401855
3.2743358612060547
3.305434465408325
3.306133270263672
3.3025779724121094
3.302255153656006
3.308896541595459
3.335023880004883
3.3162553310394287
3.3294546604156494
3.340773582458496
3.3506546020507812
3.3626701831817627
3.371936559677124
3.3836076259613037
3.393164873123169
3.4037346839904785
3.42155122756958
3.423666477203369
3.430861234664917
3.438444137573242
3.446668863296509
3.452443838119507
3.4578075408935547
3.461139678955078
3.4627280235290527
3.4653806686401367
3.468675374984741
3.4696810245513916
3.4697396755218506
3.4688167572021484
3.469724416732788
3.470132350921631
3.467484712600708
3.466031789779663
3.4596469402313232
3.4619967937469482
3.4586682319641113
3.458646774291992
3.4526753425598145
3.450998306274414
3.448244333267212
3.44759464263916
3.446820020675659
3.447124719619751
3.4466466903686523
3.4483213424682617
3.449709415435791
3.4532010555267334
3.4544897079467773
3.4568092823028564
3.460052490234375
3.464613676071167
3.468153953552246
3.4718642234802246
3.4742159843444824
3.479858160018921
3.4827146530151367
3.4861650466918945
3.4879186153411865
3.489675760269165
3.4918062686920166
3.4964723587036133
3.501885175704956
3.4984567165374756
3.4966423511505127
3.4963455200195312
3.4967739582061768
3.49711275100708
3.4969394207000732
3.496732711791992
3.4938504695892334
3.4916677474975586
3.490370988845825
3.4903345108032227
3.488100528717041
3.484750509262085
3.4843876361846924
3.4818499088287354
3.4821653366088867
3.4791767597198486
3.479790210723877
3.477994441986084
3.4760565757751465
3.4759297370910645
3.473642587661743
3.47324538230896
3.470621347427368
3.472444772720337
3.471431016921997
3.4708049297332764
3.4698829650878906
3.4710800647735596
3.470599889755249
3.470388650894165
3.471374273300171
3.4710397720336914
3.4730570316314697
3.4725589752197266
3.473505973815918
3.4740073680877686
3.4729175567626953
3.4733614921569824
3.4750819206237793
3.4748971462249756
3.4750654697418213
3.475757598876953
3.476870536804199
3.476447343826294
3.4777040481567383
3.4757649898529053
3.4763259887695312
3.476710081100464
3.477571964263916
3.476348400115967
3.4767165184020996
3.475619077682495
3.474926233291626
3.475653648376465
3.4760022163391113
3.4753425121307373
3.4749386310577393
3.475295305252075
3.47346568107605
3.4750146865844727
3.47452974319458
3.475576400756836
3.4736924171447754
3.475043773651123
3.4758141040802
3.4758317470550537
3.4761157035827637
3.477205753326416
3.4767589569091797
3.4777605533599854
3.478585958480835
3.477350950241089
3.478351354598999
3.4784462451934814
3.478971004486084
3.4802744388580322
3.48056697845459
3.479896306991577
3.479519844055176
3.481450319290161
3.48073673248291
3.4812753200531006
3.4831435680389404
3.4818625450134277
3.4828011989593506
3.481907367706299
3.483375310897827
3.4822490215301514
3.4832324981689453
3.4820635318756104
3.481494426727295
3.481962203979492
3.4830269813537598
3.4814343452453613
3.4823079109191895
3.4814445972442627
3.481684923171997
3.4814720153808594
3.481459140777588
3.4810738563537598
3.4802141189575195
3.4804651737213135
3.4811153411865234
3.4803435802459717
3.4804348945617676
3.4804999828338623
3.4806318283081055
3.4801995754241943
3.480778217315674
3.4805498123168945
3.479978084564209
3.479945182800293
3.4797730445861816
3.481476068496704
3.479470729827881
3.478956699371338
3.479250907897949
3.479454755783081
3.4799656867980957
3.47940993309021
3.4783544540405273
3.47986102104187
3.4785473346710205
3.4788084030151367
3.478910207748413
3.4786009788513184
3.477651834487915
3.4778106212615967
3.4788360595703125
3.4791388511657715
3.4785144329071045
3.4771716594696045
3.478151798248291
3.47867488861084
3.4781272411346436
3.478745460510254
3.478201389312744
3.4782330989837646
3.4777004718780518
3.47800612449646
3.478078603744507
3.4783413410186768
3.477590322494507
3.4780564308166504
3.477876663208008
3.479248046875
3.47843074798584
3.478097438812256
3.479621410369873
3.4795854091644287
3.4787709712982178
3.478616714477539
3.4771056175231934
3.4786314964294434
3.479130506515503
3.4798524379730225
3.479191780090332
3.4769208431243896
3.4775586128234863
3.479954719543457
3.4795806407928467
3.4794936180114746
3.479874849319458
3.4798150062561035
3.479140281677246
3.4799532890319824
3.4792208671569824
3.4790871143341064
3.479839324951172
3.477970600128174
3.478358030319214
3.478868007659912
3.479959726333618
3.4797074794769287
3.480130195617676
3.4786555767059326
3.479375123977661
3.4784178733825684
3.480095386505127
3.4808008670806885
3.4786858558654785
3.48075270652771
3.479963541030884
3.4801619052886963
3.481506109237671
3.480241060256958
3.480173349380493
3.4808623790740967
3.4808883666992188
3.480358123779297
3.4805045127868652
3.480316162109375
3.4796762466430664
3.4797346591949463
3.4796602725982666
3.4800500869750977
3.4801950454711914
3.4790399074554443
3.4790642261505127
3.4789602756500244
3.479759454727173
3.479783773422241
3.48007869720459
3.480056047439575
3.4794647693634033
3.4789013862609863
3.478764533996582
3.4795918464660645
3.4786996841430664
3.479752540588379
3.479045867919922
3.478695869445801
3.478731870651245
3.478360414505005
3.47939395904541
3.479649066925049
3.4794082641601562
3.4788992404937744
3.478444814682007
3.478355884552002
3.4788222312927246
3.4787702560424805
3.479172468185425
3.478302478790283
3.4786384105682373
3.4786391258239746
3.479443311691284
3.4793570041656494
3.4789490699768066
3.4789042472839355
3.4795236587524414
3.4785642623901367
3.4792115688323975
3.4782912731170654
3.4789645671844482
3.4786646366119385
10.516376495361328
